date_code,year_id,month_id,week_id,store_code,store_name,customer_name,channel,store_type,country,region,province,short_name,city,area,cluster,sub_channel,material,product_name,key_items,sku,style,division,gender,enduse,silhouette,sub_silhouette,fit_type,qty,lw_qty,lm_qty,amt,lw_amt,lm_amt,season_code,msrp,key_stories,product_line
2025-02-22,2025,202502,202546,DSFH_CHN_1559,Kunshan BCL FH,SH Sparkling,FP,FH,Mainland,East,Jiangsu,1559,Kunshan,323.0000,OL,FH,1382525-253,Meridian Ankle Leg-BRN,Meridian Bottoms,1382525-253-MD,1382525,Apparel,Womens,Training,Bottoms,Leggings,Fitted,1,1,,419.00000,419.00000,,SS24,699.000,,Inline
2025-02-22,2025,202502,202546,DSFH_CHN_2636,Changzhou Xinbei Dino Water Town Outlets FH,SH Sparkling,FP,FH,Mainland,East,Jiangsu,2636,Changzhou,111.0000,C,FH,1379670-688,UA Meridian SS,Meridian,1379670-688-3XL,1379670,Apparel,Mens,Training,Tops,Short-Sleeves,Fitted,1,,,329.00000,,,SS24,549.000,,Inline
2025-02-22,2025,202502,202546,DSBH_CHN_0642RRR,Nanguo huajin,KMYDRC,FP,BH,Mainland,South,Guizhou,0642,Guiyang,189.0000,B,BH,1371376-383,Play Up Shorts 3.0 NE,New Environment,1371376-383-LG,1371376,Apparel,Womens,Training,Bottoms,Shorts,Loose,1,,,224.00000,,,SS22,249.000,,Inline
2025-02-22,2025,202502,202546,7888,EC-JD,EC,EC,EC-CN,Mainland,,,EC-JD,,0.0000,,MarketPlace,3026622-001,CURRY 3Z7,TEAM,3026622-001-8.5/10,3026622,Footwear,Adult Unisex,Basketball,Performance Sneakers,Court Performance,Regular,1,,,499.00000,,,SS24,649.000,,Inline
2025-02-22,2025,202502,202546,150000041,EC-TMALL,EC,EC,EC-CN,Mainland,,,EC-TMALL,,0.0000,,MarketPlace,3026026-001,UA M Ignite Pro T,IGNITE,3026026-001-12,3026026,Footwear,Mens,Sportstyle,Sandals,3-Point,Regular,1,,,329.00000,,,SS25,329.000,,Inline
2025-02-22,2025,202502,202546,DSBH_CHN_0617,Tianjin Hepin Hisense Plaza DS,SH Sparkling,FP,BH,Mainland,East,Tianjin,0617,Tianjin,208.0000,B,BH,6005990-110,APAC W HER Parachute Pants-SUW/SUW-LG,,6005990-110-XL,6005990,Apparel,Womens,Sportstyle,Bottoms,Pants,Loose,1,1,,899.00000,899.00000,,SS25,899.000,,Regional Development (incl. Dome)
2025-02-22,2025,202502,202546,UAFH_CHN_1899,"Shenzhen Longhua No.8 FH ",Retail,O&O,FH,Mainland,South,Guangdong,SHLH88,Shenzhen,344.0000,,FH,1373880-203,UA Icon Fleece Hoodie,Essential Fleece,1373880-203-XXL,1373880,Apparel,Mens,Sportstyle,Tops,Fleece Tops,Loose,1,,,299.40000,,,SS25,499.000,,
2025-02-22,2025,202502,202546,UAFH_CHN_0976R,Beijing Saite Outlet FH,Retail,O&O,FH,Mainland,North,Beijing,0976,Beijing,335.0000,,FH,6000279-001,UA Rival Woven HZ Anorak-BLK,,6000279-001-LG,6000279,Apparel,Womens,Sportstyle,Tops,Warmup Tops,Loose,1,,,359.40000,,,SS25,599.000,,Inline
2025-02-22,2025,202502,202546,586764,EC-TMALL Outlet,EC,EC,EC-CN,Mainland,,,EC-TMALL Outlet,,0.0000,,MarketPlace,6001974-001,APAC EF Urban Down Parka-BLK,L4L Outerwear,6001974-001-XL,6001974,Apparel,Mens,Sportstyle,Outerwear,Jackets,Loose,1,-1,,857.16000,-839.25000,,FW24,2099.000,,Regional Development (incl. Dome)
2025-02-22,2025,202502,202546,DSBH_CHN_0619,Changshu Incity SM,SH Sparkling,FP,BH,Mainland,East,Jiangsu,0619,changshu,336.0000,A,BH,6007155-279,UA HOVR Apparition CNY,,6007155-279-5/6.5,6007155,Footwear,Adult Unisex,Sportstyle,Performance Sneakers,Technical Performance,Regular,1,,,999.00000,,,SS25,999.000,,Regional Development (incl. Dome)
