date_code,year_id,month_id,week_id,store_code,store_name,customer_name,channel,store_type,country,region,province,short_name,city,area,cluster,sub_channel,material,product_name,key_items,sku,style,division,gender,enduse,silhouette,sub_silhouette,fit_type,qty,lw_qty,lm_qty,amt,lw_amt,lm_amt,season_code,msrp,key_stories,product_line
2025-02-16,2025,202502,202546,DSBH_TWN_1159,Taipei Ximending Cheng Du SF,Retail,FP,BH,Taiwan,APAC,Taiwan,1159,Taipei,358.7100,C,BH,6006009-279,APAC W CNY HW Terry 1/4 Zip-STN/CDL-LG,,6006009-279-MD,6006009,Apparel,Womens,Sportstyle,Tops,Long-Sleeves,Loose,1,,,1584.00000,,,SS25,799.000,,Regional Development (incl. Dome)
2025-02-16,2025,202502,202546,DSBH_TWN_0129,Taichung Xitun Far Eastern Top City DS,Retail,FP,BH,Taiwan,APAC,Taiwan,0129,Taichung,93.8500,C,BH,1369999-001,UA Iso-Chill Taper Pant,Golf Bottom-Iso Chill Pant,1369999-001-30/34,1369999,Apparel,Mens,Golf,Bottoms,Pants,No Fit Type,1,,,2921.00000,,,FW24,849.000,,Inline
2025-02-16,2025,202502,202546,DSBH_TWN_1958,Hsinchu Zhubei Far Eastern DS,Retail,FP,BH,Taiwan,,Taiwan,1958,Hsinchu,124.1000,,BH,1383782-001,UA Unstoppable Airvent Cargo-BLK,Unstoppable Woven,1383782-001-MD,1383782,Apparel,Mens,Training,Bottoms,Pants,Loose,1,,,2813.00000,,,FW24,999.000,,Inline
2025-02-16,2025,202502,202546,DSFH_TWN_0975," Taichung Beitun Chongde FH",Retail,FP,FH,Taiwan,APAC,Taiwan,0975,Taichung,510.0000,C,FH,1360463-001,UA Sportstyle Duffle SM,Others,1360463-001-OSFA,1360463,Accessories,Unisex,Sportstyle,Bags,Duffels,One Size Fits Most,1,,,627.00000,,,SS25,279.000,,MFO
2025-02-16,2025,202502,202546,DSFH_TWN_2072,Tainan Mitsui FH,Retail,FP,FH,Taiwan,,Taiwan,2072,Tainan,288.6000,,FH,3026521-001,UA Charged Escape 4 Knit-BLK,ESCAPE,3026521-001-10,3026521,Footwear,Mens,Running,PERFORMANCE SNEAKERS,Visual Cushioning," REGULAR",1,1,,1432.00000,1432.00000,,SS24,749.000,,Inline
2025-02-16,2025,202502,202546,DSBH_TWN_1958,Hsinchu Zhubei Far Eastern DS,Retail,FP,BH,Taiwan,,Taiwan,1958,Hsinchu,124.1000,,BH,1384671-001,UA Hustle 6.0 Pro BP,,1384671-001-OSFM,1384671,Accessories,Unisex,Training,Bags,Backpacks,One Size Fits Most,1,,1,2186.00000,,1992.00000,SS25,599.000,,Inline
2025-02-16,2025,202502,202546,DSBH_TWN_0850,Tainan City Anpin Store SF,Retail,FP,BH,Taiwan,APAC,Taiwan,0850,Tainan,496.2000,C,BH,1389745-279,UA HWT BRANDED CORE SS,,1389745-279-MD,1389745,Apparel,Womens,Sportstyle,Tops,Short-Sleeve Graphics,Loose,1,,,1029.00000,,,SS25,349.000,,Inline
2025-02-16,2025,202502,202546,DSFH_TWN_2072,Tainan Mitsui FH,Retail,FP,FH,Taiwan,,Taiwan,2072,Tainan,288.6000,,FH,1380326-010,Curry Acid Wash Hoodie-3XL,Curry BB,1380326-010-MD,1380326,Apparel,Mens,Basketball,Tops,Fleece Tops,Loose,1,,,2182.00000,,,FW23,699.000,Curry,Inline
2025-02-16,2025,202502,202546,DSFH_TWN_0205,Kaohsiung Dashu E-DA FH,Retail,FP,FH,Taiwan,APAC,Taiwan,0205,Kaohsiung,127.9000,C,FH,1379179-001,Motion LS Longline-BLK/JGY-LG,Others,1379179-001-SM,1379179,Apparel,Womens,Training,Tops,Long-Sleeves,Loose,1,,,941.00000,,,SS24,449.000,,Inline
2025-02-16,2025,202502,202546,DSFH_TWN_2072,Tainan Mitsui FH,Retail,FP,FH,Taiwan,,Taiwan,2072,Tainan,288.6000,,FH,3027342-001,UA W TriBase Reign 6,REIGN,3027342-001-8,3027342,Footwear,Womens,Training,Performance Sneakers,Technical Performance,Regular,1,,,2353.00000,,,SS24,1099.000,,Inline
