date_code,year_id,month_id,week_id,store_code,store_name,customer_name,channel,store_type,country,region,province,short_name,city,area,cluster,sub_channel,material,product_name,key_items,sku,style,division,gender,enduse,silhouette,sub_silhouette,fit_type,qty,lw_qty,lm_qty,amt,lw_amt,lm_amt,season_code,msrp,key_stories,product_line
2025-02-18,2025,202502,202546,DSBH_CHN_2794,Xishuangbanna Splendid City SM BHCC EVO,KMYDRC,FP,BH,Mainland,South,Yunnan,2794,Xishuangbanna,134.0000,C,BH,1328621-001,UA Men's Weightlifting Glove,Others,1328621-001-MD,1328621,Accessories,Mens,Training,Gloves,Half Finger Gloves,Regular,1,,,230.00000,,,FW21,329.000,,Inline
2025-02-18,2025,202502,202546,DSFH_CHN_1606,"Dalian Xigang Bainian Gangwan ",HARBIN SEGO,FP,FH,Mainland,North,Liaoning,1606,Dalian,440.0000,OL,FH,1379293-001,UA RUN EVERYWHERE JACKET-BLK,Run Everywhere,1379293-001-XL,1379293,Apparel,Mens,Running,Outerwear,Jackets,Loose,1,,,269.00000,,,FW23,899.000,AMP,Inline
2025-02-18,2025,202502,202546,DSBH_CHN_2181,Weifang Zhucheng Parkson DS BHCC - Wholesale,YY-QD,FP,BH,Mainland,YY,Shandong,2181,Qingdao,165.0000,B,BH,1370494-001,UA Unstoppable Jacket,Unstoppable,1370494-001-XL,1370494,Apparel,Mens,Sportstyle,Tops,Warmup Tops,Loose,1,,,921.00000,,,SS25,999.000,,Inline
2025-02-18,2025,202502,202546,7888,EC-JD,EC,EC,EC-CN,Mainland,,,EC-JD,,0.0000,,MarketPlace,1379282-100,UA Rush Seamless Legacy LS-WHT,Rush Seamless,1379282-100-LG,1379282,Apparel,Mens,Training,Tops,Long-Sleeves,Fitted,1,0,,369.00000,0.00000,,FW23,599.000,Vanish,Inline
2025-02-18,2025,202502,202546,UAFH_CHN_1437,Beijing Capital Outlet FH,Retail,O&O,FH,Mainland,North,Beijing,1437,Beijing,290.0000,OL,FH,1386558-011,UA Vibe Woven Cargo Pants-GRY,,1386558-011-XXL,1386558,Apparel,Mens,Sportstyle,Bottoms,Pants,Fitted,1,,,412.15000,,,SS25,699.000,,Inline
2025-02-18,2025,202502,202546,UAFH_CHN_1490R,Wuhan Bailian Outlets FH,Retail,O&O,FH,Mainland,West,Hubei,1490,Wuhan,482.0000,,FH,1365632-543,Ua Qualifier Run 2.0 1/2 Zip-LG,,1365632-543-LG,1365632,Apparel,Womens,Running,Tops,Long-Sleeves,Fitted,1,,,351.00000,,,SS25,599.000,,MFO
2025-02-18,2025,202502,202546,DSBH_CHN_TMP3,YY-AH Office Store,YY-AH,FP,BH,Mainland,YY,Anhui,TMP3,Hefei,200.0000,B,BH,1383668-001,Vanish Elite Vent SS-BLK,Rush HG,1383668-001-XL,1383668,Apparel,Mens,Training,Tops,Short-Sleeves,Fitted,1,,,293.00000,,,SS24,449.000,,Inline
2025-02-18,2025,202502,202546,150000041,EC-TMALL,EC,EC,EC-CN,Mainland,,,EC-TMALL,,0.0000,,MarketPlace,1387107-001,Curry Hvyweight Logo Tee,Curry BB,1387107-001-LG,1387107,Apparel,Mens,Basketball,Tops,Short-Sleeve Graphics,Loose,1,,,399.00000,,,SS25,399.000,,Inline
2025-02-18,2025,202502,202546,UAFH_CHN_1359R,Xi'an Lintong Saite Outlet,Retail,O&O,FH,Mainland,West,Shan'xi,XALT,Xi'an,380.0000,,FH,3028444-001,UA Charged Rogue SE-BLK,OTHERS,3028444-001-9.5,3028444,Footwear,Mens,Running,Performance Sneakers,Visual Cushioning,Regular,1,,,329.40000,,,SS24,699.000,,Regional Development (incl. Dome)
2025-02-18,2025,202502,202546,0019079117,Tiktok Female Store,EC,EC,EC-CN,Mainland,,,Tiktok Female Store,,0.0000,,MarketPlace,1389789-002,Motion 1/2 Zip-BLK,,1389789-002-LG,1389789,Apparel,Womens,Training,Tops,Long-Sleeves,Fitted,3,-4,5,1143.00000,-1438.00000,1735.00000,SS25,449.000,,Inline
2025-02-18,2025,202502,202546,150000041,EC-TMALL,EC,EC,EC-CN,Mainland,,,EC-TMALL,,0.0000,,MarketPlace,1380010-001,UA Curry Snapback,Others,1380010-001-OSFM,1380010,Accessories,Mens,Basketball,Headwear,Caps,One Size Fits Most,1,,,349.00000,,,SS25,349.000,,Inline
