store_code,store_name,customer_name,channel,store_type,country,region,province,short_name,city,area,cluster,date_code,division,gender,material,product_name,enduse,silhouette,sub_silhouette,fit_type,key_items,key_stories,product_line,stock,intransit,stock_amt,intransit_amt
DSBH_CHN_1248,Taiyuan Wanbolin Dist. Mix Cit,SHANXI MAXSPORT,FP,BH,Mainland,North,Shanxi,1248,Taiyuan,250.0000,B,2025-02-18,Accessories,Mens,1328620-470,UA Men's Training Glove,Training,Gloves,Half Finger Gloves,Regular,Others,,Inline,-3,0,-687.0000,0.0000
DSBH_CHN_1692,Lianyungang Haizhong Wuyue SM,SH Sparkling,FP,BH,Mainland,East,Jiangsu,1692,Lianyungang,213.0000,B,2025-02-18,Accessories,Mens,1276990-001,UA PERFORMANCE HEADBAND,Training,Bands,Headbands,One Size Fits All,Others,Others,Inline,-7,0,-343.0000,0.0000
DSBH_CHN_1258R,Guiyang Guomao Jinyang,KMYDRC,FP,BH,Mainland,South,Guizhou,1258,Guiyang,329.0000,A,2025-02-18,Accessories,Mens,1276990-001,UA PERFORMANCE HEADBAND,Training,Bands,Headbands,One Size Fits All,Others,Others,Inline,2,0,98.0000,0.0000
DSBH_CHN_1003,"Datong Wanda Plaza SM  ",SHANXI MAXSPORT,FP,BH,Mainland,North,Shanxi,1003,Datong,200.0000,B,2025-02-18,Accessories,Mens,1328620-470,UA Men's Training Glove,Training,Gloves,Half Finger Gloves,Regular,Others,,Inline,3,0,687.0000,0.0000
DSBH_CHN_0756,Yiwu Zhixin Mall SM,SH Sparkling,FP,BH,Mainland,East,Zhejiang,0756,Yiwu,250.0000,B,2025-02-18,Footwear,Womens,1287319-001,UA W IGNITE VIII SL,Sportstyle,Sandals,Slides,Regular,Ignite,,Inline,0,1,0.0000,279.0000
DSBH_CHN_1695,Tangshan Qian’an Donggou DS,HEBEI LICHI,FP,BH,Mainland,North,Hebei,1695,Tangshan,195.0000,B,2025-02-18,Accessories,Mens,1305036-001,UA Men's Blitzing 3.0 Cap,Sportstyle,Headwear,Caps,Stretch Fit,Others,Others,MFO,7,0,1603.0000,0.0000
UABH_CHN_1892,Hangzhou Xihu In77,Retail,O&O,BH,Mainland,East_Other,Zhejiang,IN77,Hangzhou,1111.0000,,2025-02-18,Accessories,Mens,1276990-001,UA PERFORMANCE HEADBAND,Training,Bands,Headbands,One Size Fits All,Others,Others,Inline,11,0,539.0000,0.0000
DSBH_CHN_0618,Taiyuan Meisha International S,SHANXI MAXSPORT,FP,BH,Mainland,North,Shanxi,0618,Taiyuan,240.0000,B,2025-02-18,Accessories,Mens,1328620-470,UA Men's Training Glove,Training,Gloves,Half Finger Gloves,Regular,Others,,Inline,0,0,0.0000,0.0000
DSBH_CHN_1691,Shaoxing Shangyu Datong DS,SH Sparkling,FP,BH,Mainland,East,Zhejiang,1691,Shaoxing,203.0000,B,2025-02-18,Apparel,Womens,1277207-001,TECH SSC - SOLID,Training,Tops,Short-Sleeves,Loose,Others,Others,Inline,-4,0,-916.0000,0.0000
DSBH_CHN_2313,Handan Congtai Tianhong Mall SM BHCC,HEBEI LICHI,FP,BH,Mainland,North,Hebei,2313,Handan,248.0000,B,2025-02-18,Accessories,Mens,1276990-001,UA PERFORMANCE HEADBAND,Training,Bands,Headbands,One Size Fits All,Others,Others,Inline,5,0,245.0000,0.0000
DSBH_CHN_1338,Qiqihar Longsha DS,HARBIN SEGO,FP,BH,Mainland,North,Heilongjiang,1338,Qiqihaer,256.0000,B,2025-02-18,Accessories,Mens,1305036-001,UA Men's Blitzing 3.0 Cap,Sportstyle,Headwear,Caps,Stretch Fit,Others,Others,MFO,3,0,687.0000,0.0000
DSBH_CHN_1309,Tonghua Dongchang Dist.Ouya DS,HARBIN SEGO,FP,BH,Mainland,North,Jilin,1309,Tonghua,262.0000,B,2025-02-18,Accessories,Mens,1276990-001,UA PERFORMANCE HEADBAND,Training,Bands,Headbands,One Size Fits All,Others,Others,Inline,15,0,735.0000,0.0000
DSBH_CHN_0618,Taiyuan Meisha International S,SHANXI MAXSPORT,FP,BH,Mainland,North,Shanxi,0618,Taiyuan,240.0000,B,2025-02-18,Accessories,Mens,1276990-001,UA PERFORMANCE HEADBAND,Training,Bands,Headbands,One Size Fits All,Others,Others,Inline,-73,0,-3577.0000,0.0000
DSBH_CHN_0756,Yiwu Zhixin Mall SM,SH Sparkling,FP,BH,Mainland,East,Zhejiang,0756,Yiwu,250.0000,B,2025-02-18,Apparel,Womens,1292231-002,PLAY UP SHORT 2.0,Training,Bottoms,Shorts,Loose,Others,,Inline,1,1,249.0000,249.0000
DSBH_CHN_TMP1,Sparkling Office Store,SH Sparkling,FP,BH,Mainland,East,Jiangsu,TMP1,Suzhou,0.0000,,2025-02-18,Footwear,Womens,1287319-001,UA W IGNITE VIII SL,Sportstyle,Sandals,Slides,Regular,Ignite,,Inline,0,0,0.0000,0.0000
DSBH_CHN_1277,Changzhi Wanda SM,SHANXI MAXSPORT,FP,BH,Mainland,North,Shanxi,1277,Changzhi,178.0000,B,2025-02-18,Accessories,Mens,1276990-001,UA PERFORMANCE HEADBAND,Training,Bands,Headbands,One Size Fits All,Others,Others,Inline,-62,0,-3038.0000,0.0000
DSBH_CHN_TMP1,Sparkling Office Store,SH Sparkling,FP,BH,Mainland,East,Jiangsu,TMP1,Suzhou,0.0000,,2025-02-18,Apparel,Womens,1305423-090,Threadborne Train Pant,Training,Bottoms,Pants,Loose,Others,,Inline,4,0,1996.0000,0.0000
DSBH_CHN_1248,Taiyuan Wanbolin Dist. Mix Cit,SHANXI MAXSPORT,FP,BH,Mainland,North,Shanxi,1248,Taiyuan,250.0000,B,2025-02-18,Apparel,Mens,1317367-001,CGI Showdown Taper Pant,Golf,Bottoms,Pants,No Fit Type,Others,,Inline,-51,0,-43299.0000,0.0000
DSBH_CHN_1178,"Yuncheng Yanhu Dist. Dongxing ",SHANXI MAXSPORT,FP,BH,Mainland,North,Shanxi,1178,Yuncheng,200.0000,B,2025-02-18,Accessories,Mens,1305036-001,UA Men's Blitzing 3.0 Cap,Sportstyle,Headwear,Caps,Stretch Fit,Others,Others,MFO,7,0,1603.0000,0.0000
DSBH_CHN_2230,Puer Change City,KMYDRC,FP,BH,Mainland,South,Yunnan,2230,,202.0000,B,2025-02-18,Accessories,Mens,1276990-001,UA PERFORMANCE HEADBAND,Training,Bands,Headbands,One Size Fits All,Others,Others,Inline,16,0,784.0000,0.0000
DSBH_CHN_2222,Yanbian Dunhua Ouya DS BHCC,HARBIN SEGO,FP,BH,Mainland,North,Jilin,2222,Yanbian,170.0000,B,2025-02-18,Accessories,Mens,1305036-001,UA Men's Blitzing 3.0 Cap,Sportstyle,Headwear,Caps,Stretch Fit,Others,Others,MFO,2,0,458.0000,0.0000
DSBH_CHN_2914,Taiyuan Wanbolin Wuyue Plaza SM BHCC EVO,SHANXI MAXSPORT,FP,BH,Mainland,North,Shanxi,2914,Taiyuan,184.0000,B,2025-02-18,Accessories,Mens,1305036-001,UA Men's Blitzing 3.0 Cap,Sportstyle,Headwear,Caps,Stretch Fit,Others,Others,MFO,-3,0,-687.0000,0.0000
UABH_CHN_0160R,Guangzhou Tee Mall,Retail,O&O,BH,Mainland,South,Guangdong,0160,Guangzhou,63.0000,,2025-02-18,Accessories,Mens,1276990-001,UA PERFORMANCE HEADBAND,Training,Bands,Headbands,One Size Fits All,Others,Others,Inline,8,0,392.0000,0.0000
