date_code,year_id,month_id,week_id,store_code,store_name,customer_name,channel,store_type,country,region,province,short_name,city,area,cluster,sub_channel,material,product_name,key_items,sku,style,division,gender,enduse,silhouette,sub_silhouette,fit_type,qty,lw_qty,lm_qty,amt,lw_amt,lm_amt,season_code,msrp,key_stories,product_line
2025-02-23,2025,202502,202547,OLFP_Tmall_0233,安德玛UA幸运叶子专卖店,JSTM,FP,EC,Mainland,other,Jiangsu,0233,Lianyungang,0.0000,,EC,1373412-001,UA Storm Daytona FZ,Golf Layer-Daytona,1373412-001-MD,1373412,Apparel,Mens,Golf,Tops,Long sleeve,Loose,1,,,267.11000,,,SS23,899.000,Others,Inline
2025-02-23,2025,202502,202547,DSBH_CHN_1124R,Luoyang Jiangxi Changshen SM R,YY-HN,FP,BH,Mainland,YY,Henan,1124,Luoyang,277.0000,B,BH,1390261-251,UA Unstoppable Utility Jkt-3XL,,1390261-251-MD,1390261,Apparel,Mens,Sportstyle,Tops,Long-Sleeves,Loose,1,,,1030.00000,,,SS25,1299.000,,Inline
2025-02-23,2025,202502,202547,UAFH_CHN_1999,"Wuhan Jiangxia BCL OUTLETS ",Retail,O&O,FH,Mainland,West,Hubei,WHJX,Wuhan,268.0000,,FH,6001975-001,APAC EF Core Jkt-BLK,L4L Outerwear,6001975-001-XL,6001975,Apparel,Mens,Sportstyle,Outerwear,Jackets,Loose,1,,3,497.40000,,1482.31000,FW24,1399.000,,Regional Development (incl. Dome)
2025-02-23,2025,202502,202547,UAFH_CHN_1255R,Shenyang Saite Outlet,Retail,O&O,FH,Mainland,North,Liaoning,SYST,Shenyang,446.0000,,FH,6003886-035,UA Rogue 3 Storm CN-GRY,,6003886-035-10,6003886,Footwear,Mens,Running,Performance Sneakers,Visual Cushioning,Regular,1,,,377.40000,,,FW24,799.000,,Regional Development (incl. Dome)
2025-02-23,2025,202502,202547,586764,EC-TMALL Outlet,EC,EC,EC-CN,Mainland,,,EC-TMALL Outlet,,0.0000,,MarketPlace,3026179-500,UA W Charged Assert 10-PPL,ASSERT,3026179-500-5.5,3026179,Footwear,Womens,Running,Sneakers,Low,Regular,-1,1,,-270.80000,270.80000,,SS24,649.000,,Inline
2025-02-23,2025,202502,202547,DSFH_CHN_1581,Ganzhou shanshan Outlet FH,CS YONGLING,FP,FH,Mainland,South,Jiangxi,1581,Ganzhou,350.0000,OL,FH,1383042-110,UA Unstoppable Flc HD-WHT,Unstoppable Fleece,1383042-110-LG,1383042,Apparel,Mens,Sportstyle,Tops,Fleece Tops,Loose,1,,,509.00000,,,FW24,849.000,,Inline
2025-02-23,2025,202502,202547,DSBH_CHN_2415,Changde Wuling Wanda Plaza DS BHCC,CS YONGLING,FP,BH,Mainland,South,Hunan,2415,Changde,158.0000,B,BH,1366180-100,UA Sleeves 1Pair,0,1366180-100-L/XL,1366180,Accessories,Adult Unisex,Running,Misc,Sleeves,Regular,5,,,398.00000,,,SS24,199.000,,Inline
2025-02-23,2025,202502,202547,UAFH_CHN_1526,Hangzhou Qianjiang Sessaur Outlet FH,Retail,O&O,FH,Mainland,East_Other,Zhejiang,HZQJ,Hangzhou,267.0000,,FH,1386558-001,UA Vibe Woven Cargo Pants,,1386558-001-MD,1386558,Apparel,Mens,Sportstyle,Bottoms,Pants,Fitted,1,,,419.40000,,,SS25,699.000,,Inline
2025-02-23,2025,202502,202547,DSBH_CHN_LCSG,Ulee licensing store,Ulee,FP,BH,Mainland,Youth,Zhejiang,LCSG,Hangzhou,0.0000,,BH,2431503-U0112,户外鞋,,2431503-U0112-2.5,2431503,服装,中性,户外鞋,户外鞋,,,-1,-1,5,-187.00000,-516.01000,1400.05000,,599.000,,
2025-02-23,2025,202502,202547,UAFH_CHN_2063,Chengdu Florentia Outlets,Retail,O&O,FH,Mainland,West,Sichuan,CDFO,Chengdu,264.0000,,FH,1365622-410,UA LAUNCH STORM PANTS-BLU,Others,1365622-410-LG,1365622,Apparel,Mens,Running,Bottoms,Pants,Fitted,1,2,,197.40000,394.80000,,FW23,649.000,Others,MFO
