date_code,year_id,month_id,week_id,store_code,store_name,customer_name,channel,store_type,country,region,province,short_name,city,area,cluster,sub_channel,material,product_name,key_items,sku,style,division,gender,enduse,silhouette,sub_silhouette,fit_type,qty,lw_qty,lm_qty,amt,lw_amt,lm_amt,season_code,msrp,key_stories,product_line
2025-02-25,2025,202502,202547,DSBH_CHN_LCSG,Ulee licensing store,Ulee,FP,BH,Mainland,Youth,Zhejiang,LCSG,Hangzhou,0.0000,,BH,2441310-U0209,板鞋,,2441310-U0209-2.5,2441310,服装,中性,板鞋,板鞋,,,4,1,3,490.62000,137.05000,692.46000,,549.000,,
2025-02-25,2025,202502,202547,DSBH_CHN_1644,Nanjing Jiangning Golden Eagle Mall DS,SH Sparkling,FP,BH,Mainland,East,Jiangsu,1644,Nanjing,212.0000,B,BH,1387562-001,UA HG OG Compression SS-BLK,,1387562-001-XL,1387562,Apparel,Womens,Training,Tops,Short-Sleeves,Compression,1,,,299.00000,,,SS25,299.000,,Inline
2025-02-25,2025,202502,202547,UAFH_CHN_1417,Haikou Mission Hill Outlet,Retail,O&O,FH,Mainland,South,Hainan,HKGLH,Haikou,443.0000,,FH,1377300-001,UA Golf Pant,Others,1377300-001-32/30,1377300,Apparel,Mens,Golf,Bottoms,Pants,No Fit Type,1,,2,599.00000,,1157.99998,SS24,749.000,,MFO
2025-02-25,2025,202502,202547,150000001,EC-Brand SITE,EC,EC,EC-CN,Mainland,,,EC-Brand SITE,,0.0000,,UA.com,6004077-001,CURRY 12 LNY,,6004077-001-10.5/12,6004077,Footwear,Adult Unisex,Basketball,Performance Sneakers,Court Performance,Regular,1,1,,649.50000,649.50000,,SS25,1299.000,,Inline
2025-02-25,2025,202502,202547,UAFH_CHN_0512,BICESTER VILLAGE SHANGHAI,Retail,O&O,FH,Mainland,East_SH,Shanghai,SHDV,Shanghai,408.0000,,FH,1374188-002,UA SCRIPT WORDMARK LS MFO-BLK,,1374188-002-XL,1374188,Apparel,Womens,Sportstyle,Tops,Long-Sleeve Graphics,Loose,1,,,174.30000,,,SS25,249.000,,MFO
2025-02-25,2025,202502,202547,150000041,EC-TMALL,EC,EC,EC-CN,Mainland,,,EC-TMALL,,0.0000,,MarketPlace,1386969-001,UA Tech 7in Shorts-BLK,,1386969-001-3XL,1386969,Apparel,Mens,Training,Bottoms,Shorts,Loose,1,,,249.00000,,,SS25,249.000,,Inline
2025-02-25,2025,202502,202547,DSBH_CHN_0963,Handan Xinshiji DS,HEBEI LICHI,FP,BH,Mainland,North,Hebei,0963,Handan,203.0000,B,BH,1379157-001,Meridian Jacket,Meridian Top,1379157-001-SM,1379157,Apparel,Womens,Training,Tops,Long-Sleeves,Fitted,1,,,599.00000,,,SS25,799.000,,Inline
2025-02-25,2025,202502,202547,EC_CHN_WPH02,ULEE 唯品会专卖店,Ulee,FP,EC,Mainland,South,Zhejiang,WPH0,Hangzhou,0.0000,,EC,1388638-110,Unstoppable Wvn Wide Leg-WHT,,1388638-110-YMD,1388638,Apparel,Girls,Sportstyle,Bottoms,Pants,Loose,1,,,159.00000,,,FW24,499.000,,Inline
2025-02-25,2025,202502,202547,UAFH_CHN_1929,Hangzhou Fuyang Capital Outlets,Retail,O&O,FH,Mainland,East_Other,Zhejiang,HZFY,Hangzhou,280.0000,,FH,1387058-101,UA Essential 6pk Crew,Others,1387058-101-MD,1387058,Accessories,Adult Unisex,Sportstyle,Socks,High Socks,Regular,1,,1,103.66000,,107.40000,SS25,179.000,,Inline
2025-02-25,2025,202502,202547,UAFH_CHN_0976R,Beijing Saite Outlet FH,Retail,O&O,FH,Mainland,North,Beijing,0976,Beijing,335.0000,,FH,1351267-571,UA Play Up Cap-PPL,Others,1351267-571-OSFA,1351267,Accessories,Womens,Sportstyle,Headwear,Caps,One Size Fits All,-1,,,-149.00000,,,SS24,229.000,,MFO
2025-02-25,2025,202502,202547,UAFH_CHN_2994,Hefei Baohe Shanshan Outlets FHHT,Retail,O&O,FH,Mainland,East_Other,Hefei,2994,Anhui,308.0000,,FH,1386557-289,UA Vibe Woven Jogger-BRN,,1386557-289-LG,1386557,Apparel,Mens,Sportstyle,Bottoms,Pants,Fitted,1,,,348.49000,,,SS25,599.000,,Inline
2025-02-25,2025,202502,202547,DSBH_CHN_TMP1,Sparkling Office Store,SH Sparkling,FP,BH,Mainland,East,Jiangsu,TMP1,Suzhou,0.0000,,BH,1378676-421,UA Playoff 3.0 Stripe Polo-BLU,Golf-Playoff,1378676-421-MD,1378676,Apparel,Mens,Golf,Tops,Short-Sleeve Polos,Loose,1,,,356.00000,,,SS24,649.000,,Inline
2025-02-25,2025,202502,202547,DSBH_CHN_1818,Lasa Wanda SM,LSCJD,FP,BH,Mainland,West,Tibet,1818,Lasa,175.0000,B,BH,3027382-200,UA Charged Valsetz Mid,OTHERS,3027382-200-7,3027382,Footwear,Mens,Military/Tactical,Boots,Protection,Regular,1,,,879.00000,,,SS25,1099.000,,Inline
2025-02-25,2025,202502,202547,DSBH_CHN_1059,Chengdu U-fun Shopping Mall,CQ-BLUE RIDGE,FP,BH,Mainland,West,Sichuan,1059,Chengdu,622.0000,AAA,BH,1379721-504,UA Storm Revo Jacket-GRN,Golf Layer-Storm Revo,1379721-504-LG,1379721,Apparel,Mens,Golf,Outerwear,Jackets,Loose,1,,,849.00000,,,FW23,999.000,Outerwear,Inline
2025-02-25,2025,202502,202547,586764,EC-TMALL Outlet,EC,EC,EC-CN,Mainland,,,EC-TMALL Outlet,,0.0000,,MarketPlace,1386712-100,Motion Cold Weather Mock-WHT,Others,1386712-100-MD,1386712,Apparel,Womens,Training,Tops,Long-Sleeves,Fitted,1,,,220.19000,,,FW24,549.000,,Inline
2025-02-25,2025,202502,202547,DSFH_CHN_2787,Baoji Chencang Oulu Outlets FH,YY-SX,FP,FH,Mainland,YY,Shaanxi,2787,Baoji,226.0000,OL,FH,1373118-100,Striped Performance Terry HB,0,1373118-100-OSFM,1373118,Accessories,Adult Unisex,Training,Bands,Headbands,One Size Fits Most,1,,,48.00000,,,FW24,69.000,,Inline
2025-02-25,2025,202502,202547,UAFH_CHN_1917,Nanning BCL Outlets FH,Retail,O&O,FH,Mainland,South,Guangxi,NNBCL,Nanning,306.0000,,FH,1386372-035,Unisex UA TC 3pk Qtr,,1386372-035-MD,1386372,Accessories,Adult Unisex,Training,Socks,Mid Socks,Regular,0,,2,0.05000,,154.80000,SS25,129.000,,Inline
2025-02-25,2025,202502,202547,DSBH_CHN_LCSG,Ulee licensing store,Ulee,FP,BH,Mainland,Youth,Zhejiang,LCSG,Hangzhou,0.0000,,BH,244125528-U0015,针织长裤,,244125528-U0015-YS,244125528,服装,男,针织裤,针织长裤,,,0,1,8,220.05000,399.00000,1413.90000,,399.000,,
2025-02-25,2025,202502,202547,DSBH_CHN_EC03,抖音儿童旗舰店,Ulee,FP,BH,Mainland,East,Zhejiang,EC03,Hangzhou,0.0000,,BH,1383725-561,Motion Branded Ankle Legging-PPL,,1383725-561-YLG,1383725,Apparel,Girls,Training,Bottoms,Leggings,Fitted,1,,,129.00000,,,,279.000,,
2025-02-25,2025,202502,202547,DSBH_CHN_TMP3,YY-AH Office Store,YY-AH,FP,BH,Mainland,YY,Anhui,TMP3,Hefei,200.0000,B,BH,1364410-001,UA Drive Tapered Pant,Drive Pants,1364410-001-38/34,1364410,Apparel,Mens,Golf,Bottoms,Pants,No Fit Type,1,,,483.55000,,,SS25,799.000,,Inline
2025-02-25,2025,202502,202547,DSBH_CHN_0728,Shaoxing Intime City SM,SH Sparkling,FP,BH,Mainland,East,Zhejiang,0728,Shaoxing,273.0000,B,BH,6005990-001,APAC W HER Parachute Pants-BLK/BLK-LG,,6005990-001-MD,6005990,Apparel,Womens,Sportstyle,Bottoms,Pants,Loose,1,,,809.00000,,,SS25,899.000,,Regional Development (incl. Dome)
2025-02-25,2025,202502,202547,DSFH_CHN_3018,Handan Hanshan Outlets FHHT,YY-SJZ,FP,FH,Mainland,YY,Hebei,3018,Handan,157.0000,OL,FH,1383045-100,UA HW Embroid Patch BFOS SS,Graphics,1383045-100-MD,1383045,Apparel,Womens,Sportstyle,Tops,Short-Sleeve Graphics,Loose,1,,,279.00000,,,SS25,349.000,,Inline
2025-02-25,2025,202502,202547,10000065,WXLIVESHOP,EC,EC,EC-CN,Mainland,,,WXLIVESHOP,,0.0000,,UA.com,1389369-410,APAC EF Track Suit-BLU,L4L Track Suit,1389369-410-LG,1389369,Apparel,Adult Unisex,Sportstyle,Sets,Two Piece Sets,Loose,1,,,454.00000,,,FW24,899.000,,Regional Development (incl. Dome)
2025-02-25,2025,202502,202547,UAFH_CHN_0916,Wuxi Bailian Outlet,Retail,O&O,FH,Mainland,East_Other,Jiangsu,WXBL,Wuxi,621.0000,,FH,1389628-001,UA Rival Woven Short,,1389628-001-MD,1389628,Apparel,Womens,Sportstyle,Bottoms,Shorts,Loose,1,,,231.40000,,,SS25,399.000,,Inline
2025-02-25,2025,202502,202547,DSBH_CHN_1792,Chengdu the Atrium City SM BHCC,CQ-BLUE RIDGE,FP,BH,Mainland,West,Sichuan,1792,Chengdu,299.0000,B,BH,3027596-600,UA HOVR Apparition RTRFTR SD-RED,APPARITION,3027596-600-7.5/9,3027596,Footwear,Adult Unisex,Sportstyle,Performance Sneakers,Technical Performance,Regular,1,,,849.00000,,,FW24,999.000,,Inline
2025-02-25,2025,202502,202547,DSBH_CHN_0138,Xi'an Beilin Bell tower Wuhan sports city SM - Renovation,SHAANXI 5 RING,FP,BH,Mainland,West,Shaanxi,0138,Xian,131.0000,C,BH,1389527-015,Meridian Cold Weather Jacket,Meridian CW Top,1389527-015-MD,1389527,Apparel,Womens,Training,Tops,Long-Sleeves,Loose,1,,,527.40000,,,FW24,899.000,,Inline
2025-02-25,2025,202502,202547,DSBH_CHN_LCSG,Ulee licensing store,Ulee,FP,BH,Mainland,Youth,Zhejiang,LCSG,Hangzhou,0.0000,,BH,2321104-U0105,跑鞋,,2321104-U0105-3,2321104,服装,中性,跑鞋,跑鞋,,,9,15,0,2183.16000,3435.00000,15.00000,,569.000,,
2025-02-25,2025,202502,202547,0019078206,Tiktok Store,EC,EC,EC-CN,Mainland,,,Tiktok Store,,0.0000,,MarketPlace,3028446-001,UA Charged Vantage SE-BLK,OTHERS,3028446-001-8.5,3028446,Footwear,Mens,Sportstyle,Performance Sneakers,Visual Cushioning,Regular,1,-1,,379.00000,-339.00000,,SS24,749.000,,Regional Development (incl. Dome)
2025-02-25,2025,202502,202547,DSBH_CHN_LCSG,Ulee licensing store,Ulee,FP,BH,Mainland,Youth,Zhejiang,LCSG,Hangzhou,0.0000,,BH,233103108-U0088,连帽卫衣,,233103108-U0088-LG,233103108,服装,男,卫衣,连帽卫衣,,,3,,,477.00000,,,,549.000,,
2025-02-25,2025,202502,202547,DSFH_CHN_2429,Xuzhou Quanshan Shanshan Outlets FH,SH Sparkling,FP,FH,Mainland,East,Jiangsu,2429,Xuzhou,282.0000,OL,FH,1376066-012,M Cloudstrike Stretch Jacket-GRY,Outerwear,1376066-012-XL,1376066,Apparel,Mens,Outdoor,Outerwear,Jackets,Loose,3,,,1950.00000,,,SS24,1299.000,,Inline
2025-02-25,2025,202502,202547,0019078206,Tiktok Store,EC,EC,EC-CN,Mainland,,,Tiktok Store,,0.0000,,MarketPlace,1379349-383,UA Launch Pro Half Zip-GRN,Launch Pro,1379349-383-LG,1379349,Apparel,Womens,Running,Tops,Long-Sleeves,Fitted,1,,,299.00000,,,FW24,599.000,,Inline
2025-02-25,2025,202502,202547,511758,EC-Mini-program,EC,EC,EC-CN,Mainland,,,EC-Mini-program,,0.0000,,UA.com,6006146-453,CURRY 12 WTB,,6006146-453-7/8.5,6006146,Footwear,Adult Unisex,Basketball,Performance Sneakers,Court Performance,Regular,-1,3,,-1299.00000,3897.00000,,SS25,1299.000,,Inline
2025-02-25,2025,202502,202547,10000064,CHINA TIKTOK SPORTS,EC,EC,EC-CN,Mainland,,,CHINA TIKTOK SPORTS,,0.0000,,MarketPlace,1327972-001,Velocity Muscle Tank,Others,1327972-001-MD,1327972,Apparel,Mens,Training,Tops,Sleeveless,Loose,1,,,158.00000,,,SS24,229.000,,MFO
2025-02-25,2025,202502,202547,UAFH_CHN_1899,"Shenzhen Longhua No.8 FH ",Retail,O&O,FH,Mainland,South,Guangdong,SHLH88,Shenzhen,344.0000,,FH,6000279-009,UA Rival Woven HZ Anorak-GRY,,6000279-009-LG,6000279,Apparel,Womens,Sportstyle,Tops,Warmup Tops,Loose,1,,,353.49000,,,SS25,599.000,,Inline
2025-02-25,2025,202502,202547,DSBH_CHN_LCSG,Ulee licensing store,Ulee,FP,BH,Mainland,Youth,Zhejiang,LCSG,Hangzhou,0.0000,,BH,2431106-U0058,科技跑鞋,,2431106-U0058-6.5,2431106,服装,中性,跑鞋,跑鞋,,,2,2,,518.00000,533.00000,,,649.000,,
2025-02-25,2025,202502,202547,DSBH_CHN_0197,Chongqing Jiulongpo Mix City S,CQ-BLUE RIDGE,FP,BH,Mainland,West,Chongqing,0197,Chongqing,144.0000,A,BH,3026282-100,CURRY 2 SPLASH PARTY,RETRO,3026282-100-10/11.5,3026282,Footwear,Unisex,Basketball,Performance Sneakers,Court Performance,Regular,1,,,1299.00000,,,SS23,1299.000,Curry,Inline
2025-02-25,2025,202502,202547,DSBH_CHN_2014,Aksu Taibai SM BHCC,URUMQI ZH,FP,BH,Mainland,West,Xinjiang,2014,Aksu,180.0000,B,BH,1379157-279,Meridian Jacket-BRN,,1379157-279-MD,1379157,Apparel,Womens,Training,Tops,Long-Sleeves,Fitted,1,,,799.00000,,,SS25,799.000,,Inline
2025-02-25,2025,202502,202547,DSBH_CHN_TMP1,Sparkling Office Store,SH Sparkling,FP,BH,Mainland,East,Jiangsu,TMP1,Suzhou,0.0000,,BH,3027503-001,CURRY 11 FD,SIGNATURE,3027503-001-9.5,3027503,Footwear,Adult Unisex,Basketball,Performance Sneakers,Court Performance,Regular,2,1,,2798.00000,1399.00000,,SS24,1399.000,,Inline
2025-02-25,2025,202502,202547,DSBH_CHN_LCSG,Ulee licensing store,Ulee,FP,BH,Mainland,Youth,Zhejiang,LCSG,Hangzhou,0.0000,,BH,251325598-U0058,针织长裤,,251325598-U0058-L,251325598,服装,中性,针织裤,针织长裤,,,1,,,189.00000,,,,469.000,,
2025-02-25,2025,202502,202547,DSBH_CHN_0581,Kunming Parkson,KMYDRC,FP,BH,Mainland,South,Yunnan,0581,Kunming,90.0000,C,BH,3027187-002,UA Infinite Pro Breeze-BLK,INFINITE PRO,3027187-002-11,3027187,Footwear,Mens,Running,Performance Sneakers,Technical Performance,Regular,1,,,839.00000,,,FW24,1199.000,,Inline
2025-02-25,2025,202502,202547,DSBH_CHN_EC21,浙江丽水屹恩商贸有限公司,Ulee,FP,PF,Mainland,South,Zhejiang,EC21,Hangzhou,0.0000,,Others,1379787-001,UA Rival Fleece Joggers-BLK,,1379787-001-YXL,1379787,Apparel,Boys,Sportstyle,Bottoms,Fleece Bottoms,Loose,1,1,,146.58000,146.58000,,SS25,349.000,,Inline
2025-02-25,2025,202502,202547,DSBH_CHN_TMP1,Sparkling Office Store,SH Sparkling,FP,BH,Mainland,East,Jiangsu,TMP1,Suzhou,0.0000,,BH,1382525-253,Meridian Ankle Leg-BRN,Meridian Bottoms,1382525-253-SM,1382525,Apparel,Womens,Training,Bottoms,Leggings,Fitted,1,3,,384.00000,1152.00000,,SS24,699.000,,Inline
