date_code,year_id,month_id,week_id,store_code,store_name,customer_name,channel,store_type,country,region,province,short_name,city,area,cluster,sub_channel,material,product_name,key_items,sku,style,division,gender,enduse,silhouette,sub_silhouette,fit_type,qty,lw_qty,lm_qty,amt,lw_amt,lm_amt,season_code,msrp,key_stories,product_line
2025-02-19,2025,202502,202546,DSBH_CHN_2927,Suzhou Wujiang Mixc SM BHCC EVO,YY-WX,FP,BH,Mainland,YY,Jiangsu,2927,Suzhou,136.0000,C,BH,1370382-014,UA Vanish Woven 8in Shorts-GRY,,1370382-014-XXL,1370382,Apparel,Mens,Training,Bottoms,Shorts,Fitted,1,,,319.00000,,,SS25,399.000,,Inline
2025-02-19,2025,202502,202546,DSBH_CHN_1673,Haikou Friend Sunny City SM,HNTG,FP,BH,Mainland,North,Hainan,1673,Haikou,134.0000,C,BH,1369826-001,M's Training Gloves,Others,1369826-001-MD,1369826,Accessories,Mens,Training,Gloves,Half Finger Gloves,Regular,1,,,199.00000,,,SS25,249.000,,Inline
2025-02-19,2025,202502,202546,UAFH_CHN_1954,Shenyang Shanshan Outlets FH,Retail,O&O,FH,Mainland,North,Liaoning,SYSSOL,Shenyang,323.0000,,FH,3028445-099,UA Charged Vantage Lux 2-GRY,,3028445-099-9,3028445,Footwear,Mens,Sportstyle,Performance Sneakers,Visual Cushioning,Regular,1,,,317.40000,,,FW24,749.000,,Regional Development (incl. Dome)
2025-02-19,2025,202502,202546,DSBH_CHN_OL06,HBLC DY online sales,HEBEI LICHI,FP,BH,Mainland,North,Hebei,OL06,Shijiazhuang,0.0000,,BH,1387119-001,UA Drive Pro Strm LT Ins JKT-BLK,Insulated,1387119-001-LG,1387119,Apparel,Mens,Golf,Outerwear,Jackets,Loose,-1,,10,-749.00000,,7490.00000,SS25,999.000,,Inline
2025-02-19,2025,202502,202546,UAFH_CHN_1977,Hohhot Saite OL,Retail,O&O,FH,Mainland,North,Neimenggu,1977,Hohhot,251.0000,,FH,1386239-002,Unisex UA Essential 6pk Low-BLK,,1386239-002-MD,1386239,Accessories,Adult Unisex,Sportstyle,Socks,Low Socks,Regular,1,,,114.41000,,,SS25,199.000,,Inline
2025-02-19,2025,202502,202546,DSFH_CHN_1530,Kunming SciTech Outlet FH,KMYDRC,FP,FH,Mainland,South,Yunnan,1530,Kunming,197.0000,OL,FH,1379354-504,UA Run Everywhere Layer-GRN,Run Everywhere,1379354-504-SM,1379354,Apparel,Womens,Running,Tops,Long-Sleeves,Fitted,1,,,489.00000,,,FW23,699.000,AMP,Inline
2025-02-19,2025,202502,202546,DSBH_CHN_2557,Shaoyang Shuangqing F&A DS BHCC,YY-CS,FP,BH,Mainland,YY,Hunan,2557,Shaoyang,156.0000,B,BH,1387434-014,UA Movement 1/4 Zip-GRY,,1387434-014-LG,1387434,Apparel,Mens,Training,Tops,Long-Sleeves,Loose,0,,,0.00000,,,SS25,599.000,,MFO
2025-02-19,2025,202502,202546,DSBH_CHN_TMP1,Sparkling Office Store,SH Sparkling,FP,BH,Mainland,East,Jiangsu,TMP1,Suzhou,0.0000,,BH,1376509-025,LAUNCH ELITE 5'' SHORT,Launch Elite Shorts,1376509-025-XXL,1376509,Apparel,Mens,Running,Bottoms,Shorts,Fitted,1,,,219.00000,,,SS25,399.000,,Inline
2025-02-19,2025,202502,202546,DSBH_CHN_LCSG,Ulee licensing store,Ulee,FP,BH,Mainland,Youth,Zhejiang,LCSG,Hangzhou,0.0000,,BH,233201519-U0015,长袖T恤,,233201519-U0015-YXL,233201519,服装,女,长袖T恤,长袖T恤,,,1,,,150.80000,,,,299.000,,
2025-02-19,2025,202502,202546,150000041,EC-TMALL,EC,EC,EC-CN,Mainland,,,EC-TMALL,,0.0000,,MarketPlace,1379510-100,UA Performance Tech 3pk Qtr,Others,1379510-100-LG,1379510,Accessories,Adult Unisex,Training,Socks,Mid Socks,Regular,1,,,139.00000,,,SS25,139.000,,Inline
2025-02-19,2025,202502,202546,DSBH_CHN_LCSG,Ulee licensing store,Ulee,FP,BH,Mainland,Youth,Zhejiang,LCSG,Hangzhou,0.0000,,BH,243120537-U0147,圆领短袖T恤,,243120537-U0147-YS,243120537,服装,男,短袖T恤,短袖T恤,,,6,10,,626.64000,1610.00000,,,269.000,,
2025-02-19,2025,202502,202546,DSBH_CHN_LCSG,Ulee licensing store,Ulee,FP,BH,Mainland,Youth,Zhejiang,LCSG,Hangzhou,0.0000,,BH,243124149-U0027,立领长袖T恤,,243124149-U0027-YS,243124149,服装,男,长袖T恤,长袖T恤,,,1,1,1,138.00000,138.00000,128.00000,,399.000,,
2025-02-19,2025,202502,202546,UAFH_CHN_0916,Wuxi Bailian Outlet,Retail,O&O,FH,Mainland,East_Other,Jiangsu,WXBL,Wuxi,621.0000,,FH,3028448-001,UA W Charged Rogue SE-BLK,OTHERS,3028448-001-7.5,3028448,Footwear,Womens,Running,Performance Sneakers,Visual Cushioning,Regular,1,,,277.90000,,,SS24,699.000,,Regional Development (incl. Dome)
2025-02-19,2025,202502,202546,DSBH_CHN_0900,Dalian Pavillion SM,HARBIN SEGO,FP,BH,Mainland,North,Liaoning,0900,Dalian,222.0000,B,BH,1374645-101,CLOUDSTRIKE JACKET-WHT,,1374645-101-XL,1374645,Apparel,Womens,Outdoor,Outerwear,Jackets,Loose,1,,,799.00000,,,SS25,799.000,,Inline
2025-02-19,2025,202502,202546,DSBH_CHN_1673,Haikou Friend Sunny City SM,HNTG,FP,BH,Mainland,North,Hainan,1673,Haikou,134.0000,C,BH,1373997-273,UA M LOGO EMB HEAVYWEIGHT SS	-BRN,Graphics,1373997-273-3XL,1373997,Apparel,Mens,Training,Tops,Short-Sleeve Graphics,Loose,1,,,220.00000,,,FW24,349.000,,Inline
2025-02-19,2025,202502,202546,UAFH_CHN_2413,Nanning Jiangnan Shanshan Outlets,Retail,O&O,FH,Mainland,South,Guangxi,2413,Nanning,370.0000,,FH,1379757-426,UA Rival Fleece Hoodie-BLU,Others,1379757-426-LG,1379757,Apparel,Mens,Training,Tops,Fleece Tops,Loose,1,,,149.00000,,,FW23,499.000,Fleece,Inline
2025-02-19,2025,202502,202546,0019078206,Tiktok Store,EC,EC,EC-CN,Mainland,,,Tiktok Store,,0.0000,,MarketPlace,1386555-289,UA Vibe Woven Windbreaker,,1386555-289-XL,1386555,Apparel,Mens,Sportstyle,Tops,Long-Sleeves,Loose,-1,,,-514.00000,,,SS25,699.000,,Inline
2025-02-19,2025,202502,202546,DSBH_CHN_LCSG,Ulee licensing store,Ulee,FP,BH,Mainland,Youth,Zhejiang,LCSG,Hangzhou,0.0000,,BH,232101461-U0002,短袖T恤,,232101461-U0002-YSM,232101461,服装,男,短袖T恤,短袖T恤,,,1,,,79.00000,,,,299.000,,
