date_code,year_id,month_id,week_id,store_code,store_name,customer_name,channel,store_type,country,region,province,short_name,city,area,cluster,sub_channel,material,product_name,key_items,sku,style,division,gender,enduse,silhouette,sub_silhouette,fit_type,qty,lw_qty,lm_qty,amt,lw_amt,lm_amt,season_code,msrp,key_stories,product_line
2025-02-27,2025,202502,202547,0019078206,Tiktok Store,EC,EC,EC-CN,Mainland,,,Tiktok Store,,0.0000,,MarketPlace,1376625-001,UA Tech Pant,Others,1376625-001-36/32,1376625,Apparel,Mens,Golf,Bottoms,Pants,No Fit Type,90,,,26820.00000,,,SS25,549.000,,Inline
2025-02-27,2025,202502,202547,UAFH_CHN_2426,Shijiazhuang zhengding Sasseur Outlets,Retail,O&O,FH,Mainland,North,Hebei,2426,Shijiazhuang,325.0000,,FH,3028615-101,UA U Phantom Lux-GRY,L4L FTW INLINE,3028615-101-7/8.5,3028615,Footwear,Adult Unisex,Sportstyle,Performance Sneakers,Technical Performance,Regular,0,,,0.90995,,,SS24,999.000,,Regional Development (incl. Dome)
2025-02-27,2025,202502,202547,UAFH_CHN_2994,Hefei Baohe Shanshan Outlets FHHT,Retail,O&O,FH,Mainland,East_Other,Hefei,2994,Anhui,308.0000,,FH,3026629-102,UA HOVR Mega 2 MVMNT,MEGA,3026629-102-8.5/10,3026629,Footwear,Adult Unisex,Sportstyle,Casual Sneakers,Casual Technical Performance,Regular,1,,,702.84000,,,FW23,1199.000,HOVR,Inline
2025-02-27,2025,202502,202547,UAFH_CHN_1862,Beijing Fengtai Huaxiang Outlets FH,Retail,O&O,FH,Mainland,North,Beijing,BJHX,Beijing,272.0000,,FH,1365662-014,UA QUALIFIER HALF ZIP-3XL,,1365662-014-XXL,1365662,Apparel,Mens,Running,Tops,Warmup Tops,Fitted,1,,,458.99983,,,SS25,599.000,,MFO
2025-02-27,2025,202502,202547,DSBH_CHN_LCSG,Ulee licensing store,Ulee,FP,BH,Mainland,Youth,Zhejiang,LCSG,Hangzhou,0.0000,,BH,251223309-U0234,梭织长裤,,251223309-U0234-YM,251223309,服装,中性,梭织裤,梭织长裤,,,1,,,381.00000,,,,499.000,,
2025-02-27,2025,202502,202547,0019078206,Tiktok Store,EC,EC,EC-CN,Mainland,,,Tiktok Store,,0.0000,,MarketPlace,1386871-001,Pjt Rock Authentic Crew LS,Project Rock,1386871-001-XXL,1386871,Apparel,Mens,Sportstyle,Tops,Long-Sleeves,Fitted,1,,,549.00000,,,SS25,549.000,,Inline
2025-02-27,2025,202502,202547,DSBH_CHN_0728,Shaoxing Intime City SM,SH Sparkling,FP,BH,Mainland,East,Zhejiang,0728,Shaoxing,273.0000,B,BH,1376799-025,UA OUTRUN THE STORM PANT,OutRun the Storm,1376799-025-LG,1376799,Apparel,Mens,Running,Bottoms,Pants,Fitted,1,,,809.00000,,,SS25,899.000,,Inline
2025-02-27,2025,202502,202547,0019078206,Tiktok Store,EC,EC,EC-CN,Mainland,,,Tiktok Store,,0.0000,,MarketPlace,3026998-003,UA Charged Rogue 4,,3026998-003-7.5,3026998,Footwear,Mens,Running,Performance Sneakers,Visual Cushioning,Regular,3,,2,1167.00000,,998.00000,FW24,699.000,,Inline
2025-02-27,2025,202502,202547,0019079117,Tiktok Female Store,EC,EC,EC-CN,Mainland,,,Tiktok Female Store,,0.0000,,MarketPlace,3028448-100,UA W Charged Rogue SE,,3028448-100-7,3028448,Footwear,Womens,Sportstyle,Sneakers,Low,Regular,1,,,594.00000,,,SS25,699.000,,Regional Development (incl. Dome)
2025-02-27,2025,202502,202547,UAFH_CHN_0976R,Beijing Saite Outlet FH,Retail,O&O,FH,Mainland,North,Beijing,0976,Beijing,335.0000,,FH,1385302-100,LNY Be Water Hoodie,CURRY X BRUCE LEE,1385302-100-XL,1385302,Apparel,Mens,Basketball,Tops,Fleece Tops,Loose,1,,,352.13000,,,SS24,649.000,,Inline
