date_code,year_id,month_id,week_id,store_code,store_name,customer_name,channel,store_type,country,region,province,short_name,city,area,cluster,sub_channel,material,product_name,key_items,sku,style,division,gender,enduse,silhouette,sub_silhouette,fit_type,qty,lw_qty,lm_qty,amt,lw_amt,lm_amt,season_code,msrp,key_stories,product_line
2025-02-19,2025,202502,202546,TWN_MOMO,MOMO,,FP,EC-TW,Taiwan,,,MOMO,,0.0000,,MarketPlace,1377843-304,UA Tiger Tech 2.0 SS,,1377843-304-LG,1377843,Apparel,Mens,Training,Tops,Short-Sleeves,Loose,1,,,485.00000,,,,0.000,,
2025-02-19,2025,202502,202546,DSFH_TWN_0975," Taichung Beitun Chongde FH",Retail,FP,FH,Taiwan,APAC,Taiwan,0975,Taichung,510.0000,C,FH,3026128-001,UA W HOVR Sonic 6,SONIC,3026128-001-8.5,3026128,Footwear,Womens,Running,Performance Sneakers,Technical Performance,Regular,1,,,1853.00000,,,FW24,999.000,,Inline
2025-02-19,2025,202502,202546,TWN_MOMO,MOMO,,FP,EC-TW,Taiwan,,,MOMO,,0.0000,,MarketPlace,3026682-101,UA Charged Impulse 3 Knit-GRY,,3026682-101-10.5,3026682,Footwear,Mens,Running,PERFORMANCE SNEAKERS,Visual Cushioning," REGULAR",3,,,2565.00000,,,,649.000,,
2025-02-19,2025,202502,202546,DSBH_TWN_0587R,Chaiyi West Chungshan SF,Retail,FP,BH,Taiwan,APAC,Taiwan,0587,Chiayi,157.0000,C,BH,1386979-015,UA Meridian Crop Cargo Pants,Meridian Bottom,1386979-015-MD,1386979,Apparel,Mens,Training,Bottoms,Pants,Loose,1,,,2684.00000,,,FW24,799.000,,Inline
2025-02-19,2025,202502,202546,TWN_MOMO,MOMO,,FP,EC-TW,Taiwan,,,MOMO,,0.0000,,MarketPlace,3026682-001,UA Charged Impulse 3 Knit-BLK,,3026682-001-10,3026682,Footwear,Mens,Running,PERFORMANCE SNEAKERS,Visual Cushioning," REGULAR",5,2,,4404.00000,1968.00000,,,649.000,,
2025-02-19,2025,202502,202546,DSFH_TWN_0399,New Taipei Linkou Mitsui FH,Retail,FP,FH,Taiwan,APAC,Taiwan,0399,Taipei,218.9000,C,FH,1373880-465,UA Essential Fleece Hoodie,Essential Fleece,1373880-465-SM,1373880,Apparel,Mens,Training,Tops,Long sleeve,Loose,1,,1,1061.00000,,1596.00000,SS24,499.000,,Inline
2025-02-19,2025,202502,202546,DSBH_TWN_0361,Tainan West Central Mitsukoshi Ximen DS,Retail,FP,BH,Taiwan,APAC,Taiwan,0361,Tainan,111.9000,C,BH,1384671-001,UA Hustle 6.0 Pro BP,,1384671-001-OSFM,1384671,Accessories,Unisex,Training,Bags,Backpacks,One Size Fits Most,1,,,2380.00000,,,SS25,599.000,,Inline
2025-02-19,2025,202502,202546,TWN_YAHOO,YAHOO,,FP,EC-TW,Taiwan,,,YAHOO,,0.0000,,MarketPlace,3028487-103,UA W Official,,3028487-103-6.5,3028487,Footwear,Womens,Sportstyle,Casual Sneakers,Casual Visual Cushioning,Regular,1,,,1517.00000,,,,599.000,,
2025-02-19,2025,202502,202546,DSBH_TWN_0200R,Taipei Xinyi Mitsukoshi A11 DS,Retail,FP,BH,Taiwan,APAC,Taiwan,0200,Taipei,82.3100,C,BH,1385418-001,Vanish Energy LS-BLK,Others,1385418-001-MD,1385418,Apparel,Mens,Training,Tops,Long-Sleeves,Loose,2,,,3384.00000,,,FW24,449.000,,Inline
2025-02-19,2025,202502,202546,DSFH_TWN_0637,Taoyuan Chungli Gloria FH,Retail,FP,FH,Taiwan,APAC,Taiwan,0637,Taoyuan,370.9000,C,FH,1370986-001,UA UNSTOPPABLE CROP PANT,Unstoppable Bottoms,1370986-001-XS,1370986,Apparel,Mens,Training,Bottoms,Pants,Fitted,1,,,1490.00000,,,SS23,899.000,Unstoppable,Inline
2025-02-19,2025,202502,202546,TWN_UA_COM,UA COM,,FP,EC-TW,Taiwan,,,UA COM,,0.0000,,UA.com,1383641-652,Tech Textured SSC-PNK,,1383641-652-MD,1383641,Apparel,Womens,Training,Tops,Short-Sleeves,Loose,1,,,588.00000,,,,0.000,,
2025-02-19,2025,202502,202546,TWN_UA_COM,UA COM,,FP,EC-TW,Taiwan,,,UA COM,,0.0000,,UA.com,6006003-410,APAC Sports HW Nov SS-3XL,,6006003-410-MD,6006003,Apparel,Unisex,Sportstyle,Tops,Short-Sleeves,Loose,1,,,1692.00000,,,,449.000,,
2025-02-19,2025,202502,202546,DSFH_TWN_2072,Tainan Mitsui FH,Retail,FP,FH,Taiwan,,Taiwan,2072,Tainan,288.6000,,FH,1352027-361,UA UNSTOPPABLE JOGGERS,,1352027-361-XS,1352027,Apparel,Mens,Sportstyle,Bottoms,Pants,Fitted,1,,,1073.00000,,,SS22,0.000,,Inline
