date_code,year_id,month_id,week_id,store_code,store_name,customer_name,channel,store_type,country,region,province,short_name,city,area,cluster,sub_channel,material,product_name,key_items,sku,style,division,gender,enduse,silhouette,sub_silhouette,fit_type,qty,lw_qty,lm_qty,amt,lw_amt,lm_amt,season_code,msrp,key_stories,product_line
2025-03-03,2025,202503,202548,DSFH_TWN_0637,Taoyuan Chungli Gloria FH,Retail,FP,FH,Taiwan,APAC,Taiwan,0637,Taoyuan,370.9000,C,FH,3027189-001,UA Infinite Pro-BLK,INFINITE,3027189-001-13,3027189,Footwear,Mens,Running,Performance Sneakers,Technical Performance,Regular,0,,,0.00000,,,SS24,1299.000,,Inline
2025-03-03,2025,202503,202548,DSBH_TWN_0540,Kaohsiung Xinxing Chungshan SF,Retail,FP,BH,Taiwan,APAC,Taiwan,0540,Kaohsiung,371.1000,C,BH,1388018-001,UA Sportswear Wvn Crgo Short-BLK,,1388018-001-MD,1388018,Apparel,Mens,Sportstyle,Bottoms,Shorts,Loose,1,,,1584.00000,,,FW24,699.000,,MFO
2025-03-03,2025,202503,202548,DSFH_TWN_3077,Kaohsiung Skm Park FH,Retail,FP,FH,Taiwan,,Taiwan,3077,Kaohsiung,317.6000,,FH,1329293-690,SPORTSTYLE TRICOT JACKET,0,1329293-690-LG,1329293,Apparel,Mens,Sportstyle,Tops,Warmup Tops,Loose,1,,,562.00000,,,FW22,529.000,,Inline
2025-03-03,2025,202503,202548,DSFH_TWN_0633,Taichung Houli Lihbao FH,Retail,FP,FH,Taiwan,APAC,Taiwan,0633,Taichung,303.6000,C,FH,3024898-400,UA HOVR Sonic 5,,3024898-400-13,3024898,Footwear,Mens,Running,Performance Sneakers,Technical Performance,Regular,1,,,644.00000,,,SS22,0.000,,Inline
2025-03-03,2025,202503,202548,TWN_UA_COM,UA COM,,FP,EC-TW,Taiwan,,,UA COM,,0.0000,,UA.com,1328705-408,UA Tech Mesh Shorts,0,1328705-408-LG,1328705,Apparel,Mens,Training,Bottoms,Shorts,Loose,1,,,585.00000,,,,299.000,,
2025-03-03,2025,202503,202548,DSBH_TWN_1770,Taoyuan Far Eastern DS,Retail,FP,BH,Taiwan,APAC,Taiwan,1770,Taoyuan,94.5000,C,BH,1276990-001,UA PERFORMANCE HEADBAND,Others,1276990-001-OSFA,1276990,Accessories,Mens,Training,Bands,Headbands,One Size Fits All,1,,,214.00000,,,SS25,49.000,,Inline
2025-03-03,2025,202503,202548,TWN_MOMO,MOMO,,FP,EC-TW,Taiwan,,,MOMO,,0.0000,,MarketPlace,3026686-002,UA W Charged Impulse 3 Knit-BLK,,3026686-002-8.5,3026686,Footwear,Womens,Running,Performance Sneakers,Visual Cushioning,Regular,2,,,1973.00000,,,,0.000,,
2025-03-03,2025,202503,202548,TWN_MOMO,MOMO,,FP,EC-TW,Taiwan,,,MOMO,,0.0000,,MarketPlace,1361903-005,UA M STACKED LOGO FILL SS,,1361903-005-XL,1361903,Apparel,Mens,Outdoor,Tops,Short-Sleeve Graphics,Loose,2,,,1068.00000,,,,0.000,,
2025-03-03,2025,202503,202548,TWN_MOMO,MOMO,,FP,EC-TW,Taiwan,,,MOMO,,0.0000,,MarketPlace,3027689-002,UA BGS Outhustle 2 Slip,,3027689-002-6.5,3027689,Footwear,Boys,Running,Performance Sneakers,Visual Cushioning,Regular,1,,,980.00000,,,,499.000,,
2025-03-03,2025,202503,202548,TWN_MOMO,MOMO,,FP,EC-TW,Taiwan,,,MOMO,,0.0000,,MarketPlace,1384462-001,UA Triumph Campus BP,Others,1384462-001-OSFM,1384462,Accessories,Unisex,Sportstyle,Bags,Backpacks,One Size Fits Most,1,1,,1512.00000,1512.00000,,,399.000,,
