date_code,year_id,month_id,week_id,store_code,store_name,customer_name,channel,store_type,country,region,province,short_name,city,area,cluster,sub_channel,material,product_name,key_items,sku,style,division,gender,enduse,silhouette,sub_silhouette,fit_type,qty,lw_qty,lm_qty,amt,lw_amt,lm_amt,season_code,msrp,key_stories,product_line
2025-02-18,2025,202502,202546,TWN_UA_COM,UA COM,,FP,EC-TW,Taiwan,,,UA COM,,0.0000,,UA.com,1361034-465,Crossback Mid Bra,,1361034-465-LG,1361034,Apparel,Womens,Training,Bras,Sport Bras,Compression,1,,,763.00000,,,,0.000,,
2025-02-18,2025,202502,202546,DSFH_TWN_1014,Kaohsiung Nanzi FH,Retail,FP,FH,Taiwan,APAC,Taiwan,1014,Kaohsiung,755.5000,C,FH,1373054-001,Armour Fleece Jogger-BLK,,1373054-001-XS,1373054,Apparel,Womens,Training,Bottoms,Pants,Loose,1,,,868.00000,,,FW22,0.000,,Inline
2025-02-18,2025,202502,202546,TWN_YAHOO,YAHOO,,FP,EC-TW,Taiwan,,,YAHOO,,0.0000,,MarketPlace,3026582-100,UA HOVR Phantom 3 SE-WHT/WHT/WHT-25.0,PHANTOM,3026582-100-8.5,3026582,Footwear,Mens,Running,PERFORMANCE SNEAKERS,Technical Performance," REGULAR",1,,,1703.00000,,,,1299.000,,
2025-02-18,2025,202502,202546,DSFH_TWN_0633,Taichung Houli Lihbao FH,Retail,FP,FH,Taiwan,APAC,Taiwan,0633,Taichung,303.6000,C,FH,1386874-011,Pjt Rock Rival Flc Hoodie,,1386874-011-LG,1386874,Apparel,Mens,Sportstyle,Tops,Fleece Tops,Loose,1,,,1254.00000,,,FW24,0.000,,Inline
2025-02-18,2025,202502,202546,TWN_UA_COM,UA COM,,FP,EC-TW,Taiwan,,,UA COM,,0.0000,,UA.com,3027177-103,UA Flow Dynamic INTLKNT-WHT,,3027177-103-9,3027177,Footwear,Mens,Training,Performance Sneakers,Technical Performance,Regular,1,,,2695.00000,,,,1099.000,,
2025-02-18,2025,202502,202546,TWN_MOMO,MOMO,,FP,EC-TW,Taiwan,,,MOMO,,0.0000,,MarketPlace,3026023-100,UA M Ignite Pro SL,IGNITE,3026023-100-8,3026023,Footwear,Mens,Sportstyle,Sandals,Slides,Regular,1,,,844.00000,,,,329.000,,
2025-02-18,2025,202502,202546,TWN_UA_COM,UA COM,,FP,EC-TW,Taiwan,,,UA COM,,0.0000,,UA.com,1365229-001,UA HG IsoChill Comp SS,,1365229-001-LG,1365229,Apparel,Mens,Training,Tops,Short-Sleeves,Compression,1,,,939.00000,,,,50.000,,
2025-02-18,2025,202502,202546,DSFH_TWN_0633,Taichung Houli Lihbao FH,Retail,FP,FH,Taiwan,APAC,Taiwan,0633,Taichung,303.6000,C,FH,1376457-001,UA Project Rock Waist Bag,PROJECT ROCK,1376457-001-OSFM,1376457,Accessories,Mens,Training,Bags,Waistpacks,One Size Fits Most,0,,,0.00000,,,FW24,399.000,,Inline
2025-02-18,2025,202502,202546,DSFH_TWN_0399,New Taipei Linkou Mitsui FH,Retail,FP,FH,Taiwan,APAC,Taiwan,0399,Taipei,218.9000,C,FH,1381688-273,UA Unstoppable Flc Crew,Unstoppable Fleece,1381688-273-LG,1381688,Apparel,Mens,Sportstyle,Tops,Long-Sleeves,Loose,1,,,1501.00000,,,SS24,799.000,,Inline
2025-02-18,2025,202502,202546,TWN_SHOPEE,SHOPEE,,FP,EC-TW,Taiwan,,,SHOPEE,,0.0000,,MarketPlace,3024877-104,UA Charged Rogue 3,Others,3024877-104-10.5,3024877,Footwear,Mens,Running,Sneakers,Low,Regular,7,11,,6650.00000,10450.00000,,,649.000,,
2025-02-18,2025,202502,202546,DSFH_TWN_0633,Taichung Houli Lihbao FH,Retail,FP,FH,Taiwan,APAC,Taiwan,0633,Taichung,303.6000,C,FH,1376894-001,UA PJT ROCK FAMILY SS,PROJECT ROCK,1376894-001-LG,1376894,Apparel,Mens,Training,Tops,Short sleeve,Loose,0,,,0.00000,,,SS23,399.000,Project Rock,Inline
2025-02-18,2025,202502,202546,TWN_UA_COM,UA COM,,FP,EC-TW,Taiwan,,,UA COM,,0.0000,,UA.com,1383191-273,UA Pjt Rck Payoff Graphc SS,,1383191-273-XL,1383191,Apparel,Mens,Sportstyle,Tops,Short-Sleeves,Loose,1,,,747.00000,,,,0.000,,
2025-02-18,2025,202502,202546,TWN_YAHOO,YAHOO,,FP,EC-TW,Taiwan,,,YAHOO,,0.0000,,MarketPlace,3026179-104,UA W Charged Assert 10,ASSERT,3026179-104-7.5,3026179,Footwear,Womens,Running,Performance Sneakers,Visual Cushioning,Regular,1,,,950.00000,,,,649.000,,
2025-02-18,2025,202502,202546,DSBH_TWN_0540,Kaohsiung Xinxing Chungshan SF,Retail,FP,BH,Taiwan,APAC,Taiwan,0540,Kaohsiung,371.1000,C,BH,1352026-014,UA UNSTOPPABLE CARGO PANTS,Unstoppable,1352026-014-SM,1352026,Apparel,Mens,Sportstyle,Bottoms,Pants,Fitted,1,,,2024.00000,,,FW24,999.000,,Inline
2025-02-18,2025,202502,202546,DSFH_TWN_0399,New Taipei Linkou Mitsui FH,Retail,FP,FH,Taiwan,APAC,Taiwan,0399,Taipei,218.9000,C,FH,1383377-001,Curry SLVS Tee,Curry BB,1383377-001-XXL,1383377,Apparel,Mens,Basketball,Tops,Sleeveless Graphics,Loose,2,,,1217.00000,,,SS24,349.000,,Inline
2025-02-18,2025,202502,202546,DSFH_TWN_0399,New Taipei Linkou Mitsui FH,Retail,FP,FH,Taiwan,APAC,Taiwan,0399,Taipei,218.9000,C,FH,1382799-001,UA Rush Seamless Wordmark SS,Rush Seamless,1382799-001-LG,1382799,Apparel,Mens,Training,Tops,Short-Sleeves,Fitted,1,1,1,1154.00000,1389.00000,1193.00000,SS24,549.000,,Inline
2025-02-18,2025,202502,202546,TWN_SHOPEE,SHOPEE,,FP,EC-TW,Taiwan,,,SHOPEE,,0.0000,,MarketPlace,3026682-001,UA Charged Impulse 3 Knit-BLK,,3026682-001-12,3026682,Footwear,Mens,Running,PERFORMANCE SNEAKERS,Visual Cushioning," REGULAR",3,9,,2994.00000,8550.00000,,,649.000,,
2025-02-18,2025,202502,202546,DSBH_TWN_0148R,Hsinchu East Far Eastern Big city DS,Retail,FP,BH,Taiwan,APAC,Taiwan,0148,Hsinchu,98.2000,C,BH,1355109-001,Armour High Crossback Bra,Crossback,1355109-001-34D,1355109,Apparel,Womens,Training,Bras,Sport Bras,Compression,1,,,1980.00000,,,SS25,449.000,,MFO
2025-02-18,2025,202502,202546,DSFH_TWN_0637,Taoyuan Chungli Gloria FH,Retail,FP,FH,Taiwan,APAC,Taiwan,0637,Taoyuan,370.9000,C,FH,1384123-697,UA Infinity Mid Bra,Infinity,1384123-697-S A-C,1384123,Apparel,Womens,Training,Bras,Sport Bras,Fitted,1,,,782.00000,,,SS24,399.000,,Inline
2025-02-18,2025,202502,202546,TWN_PCHOME,PCHOME,,FP,EC-TW,Taiwan,,,PCHOME,,0.0000,,MarketPlace,1386047-273,UA Rival Terry Graphic Hood-BRN,,1386047-273-MD,1386047,Apparel,Mens,Training,Tops,Fleece Tops,Loose,1,,,750.00000,,,,0.000,,
2025-02-18,2025,202502,202546,TWN_UA_COM,UA COM,,FP,EC-TW,Taiwan,,,UA COM,,0.0000,,UA.com,1361521-001,UA HG Armour Comp Mock SL,Armour HG,1361521-001-MD,1361521,Apparel,Mens,Training,Tops,Sleeveless,Compression,2,,,1480.00000,,,,249.000,,
2025-02-18,2025,202502,202546,TWN_MOMO,MOMO,,FP,EC-TW,Taiwan,,,MOMO,,0.0000,,MarketPlace,1326849-019,UA GL FOUNDATION SS,,1326849-019-MD,1326849,Apparel,Mens,Sportstyle,Tops,Short-Sleeve Graphics,Loose,1,1,,299.00000,299.00000,,,199.000,,
2025-02-18,2025,202502,202546,TWN_UA_COM,UA COM,,FP,EC-TW,Taiwan,,,UA COM,,0.0000,,UA.com,3026121-110,UA HOVR Sonic 6-WHT,,3026121-110-9.5,3026121,Footwear,Mens,Running,Performance Sneakers,Technical Performance,Regular,1,,,2387.00000,,,,0.000,,
2025-02-18,2025,202502,202546,DSFH_TWN_0633,Taichung Houli Lihbao FH,Retail,FP,FH,Taiwan,APAC,Taiwan,0633,Taichung,303.6000,C,FH,3026179-102,UA W Charged Assert 10,ASSERT,3026179-102-8.5,3026179,Footwear,Womens,Running,Performance Sneakers,Visual Cushioning,Regular,0,,,0.00000,,,SS23,649.000,Others,Inline
2025-02-18,2025,202502,202546,DSFH_TWN_2072,Tainan Mitsui FH,Retail,FP,FH,Taiwan,,Taiwan,2072,Tainan,288.6000,,FH,1379282-600,UA Rush Seamless Legacy LS-DMN/BLK-3XL,,1379282-600-MD,1379282,Apparel,Mens,Training,Tops,Long-Sleeves,Fitted,1,,,1340.00000,,,FW23,0.000,Vanish,Inline
2025-02-18,2025,202502,202546,DSBH_TWN_0178R,Taipei Songshan Bade SF,Retail,FP,BH,Taiwan,APAC,Taiwan,0178,Taipei,268.4700,C,BH,1276990-100,UA PERFORMANCE HEADBAND,Others,1276990-100-OSFA,1276990,Accessories,Mens,Training,Bands,Headbands,One Size Fits All,1,,,150.00000,,,SS25,49.000,,Inline
2025-02-18,2025,202502,202546,DSBH_TWN_0607,Kaohsiung Zuoying Yucheng SF,Retail,FP,BH,Taiwan,APAC,Taiwan,0607,Kaohsiung,297.6000,C,BH,1371586-290,SHIELD JACKET,Others,1371586-290-LG,1371586,Apparel,Mens,Outdoor,Outerwear,Jackets,Loose,1,,,3904.00000,,,FW24,899.000,,Inline
2025-02-18,2025,202502,202546,DSFH_TWN_0637,Taoyuan Chungli Gloria FH,Retail,FP,FH,Taiwan,APAC,Taiwan,0637,Taoyuan,370.9000,C,FH,1380358-001,UA Stretch Woven Cargo Pants-BLK/PCG-3XL,Sportstyle Woven,1380358-001-XL,1380358,Apparel,Mens,Training,Bottoms,Pants,Fitted,1,2,,1876.00000,2364.00000,,SS24,699.000,,Inline
2025-02-18,2025,202502,202546,TWN_MOMO,MOMO,,FP,EC-TW,Taiwan,,,MOMO,,0.0000,,MarketPlace,3021286-001,UA CORE PTH SL,Others,3021286-001-11,3021286,Footwear,Mens,Sportstyle,Sandals,Slides,Regular,-1,,,-561.00000,,,,169.000,,
2025-02-18,2025,202502,202546,TWN_UA_COM,UA COM,,FP,EC-TW,Taiwan,,,UA COM,,0.0000,,UA.com,3026582-100,UA HOVR Phantom 3 SE-WHT/WHT/WHT-25.0,PHANTOM,3026582-100-8,3026582,Footwear,Mens,Running,PERFORMANCE SNEAKERS,Technical Performance," REGULAR",1,,,1712.00000,,,,1299.000,,
2025-02-18,2025,202502,202546,TWN_MOMO,MOMO,,FP,EC-TW,Taiwan,,,MOMO,,0.0000,,MarketPlace,1377440-001,Pjt Rck HW Terry Pnt Fam,Project Rock,1377440-001-XS,1377440,Apparel,Mens,Training,Bottoms,Pants,Loose,1,,,1555.00000,,,,849.000,,
2025-02-18,2025,202502,202546,DSBH_TWN_0611,New Taipei Panchiao Far Eastern Mega City DS,Retail,FP,BH,Taiwan,APAC,Taiwan,0611,Taipei,113.9000,C,BH,1379528-100,UA Performance Cotton 3p Qtr,Others,1379528-100-MD,1379528,Accessories,Adult Unisex,Sportstyle,Socks,Mid Socks,Regular,1,,,673.00000,,,FW24,149.000,,Inline
2025-02-18,2025,202502,202546,DSBH_TWN_0632,New Taipei  Chungho Globalmall DS,Retail,FP,BH,Taiwan,APAC,Taiwan,0632,Taipei,91.8000,C,BH,3027523-109,UA Infinite-WHT,,3027523-109-9.5,3027523,Footwear,Mens,Running,Performance Sneakers,Technical Performance,Regular,1,,,3680.00000,,,SS25,0.000,,Inline
2025-02-18,2025,202502,202546,DSFH_TWN_1014,Kaohsiung Nanzi FH,Retail,FP,FH,Taiwan,APAC,Taiwan,1014,Kaohsiung,755.5000,C,FH,1384231-100,Tech SSC - Solid,Others,1384231-100-XL,1384231,Apparel,Womens,Training,Tops,Short-Sleeves,Loose,1,,,294.00000,,,SS24,249.000,,Inline
2025-02-18,2025,202502,202546,DSFH_TWN_0633,Taichung Houli Lihbao FH,Retail,FP,FH,Taiwan,APAC,Taiwan,0633,Taichung,303.6000,C,FH,1378677-418,UA Playoff 3.0 Printed Polo-3XL,Golf Polo-Playoff,1378677-418-XS,1378677,Apparel,Mens,Golf,Tops,Short-Sleeve Polos,Loose,1,,,2664.00000,,,FW24,649.000,,Inline
2025-02-18,2025,202502,202546,DSBH_TWN_0587R,Chaiyi West Chungshan SF,Retail,FP,BH,Taiwan,APAC,Taiwan,0587,Chiayi,157.0000,C,BH,1386973-100,UA Meridian SS,,1386973-100-XL,1386973,Apparel,Mens,Training,Tops,Short-Sleeves,Loose,1,,,1881.00000,,,SS25,549.000,,Inline
2025-02-18,2025,202502,202546,DSFH_TWN_0399,New Taipei Linkou Mitsui FH,Retail,FP,FH,Taiwan,APAC,Taiwan,0399,Taipei,218.9000,C,FH,1361176-007,UA Hustle 5.0 Backpack,Others,1361176-007-OSFA,1361176,Accessories,Unisex,Training,Bags,Backpacks,One Size Fits All,1,,,921.00000,,,FW24,449.000,,MFO
2025-02-18,2025,202502,202546,TWN_UA_COM,UA COM,,FP,EC-TW,Taiwan,,,UA COM,,0.0000,,UA.com,1368122-001,UA T2G Polo,Golf Polo-T2G,1368122-001-XL,1368122,Apparel,Mens,Golf,Tops,Short-Sleeve Polos,Loose,1,,,696.00000,,,,499.000,,
2025-02-18,2025,202502,202546,DSBH_TWN_0241,Taipei Datong Q Square DS,Retail,FP,BH,Taiwan,APAC,Taiwan,0241,Taipei,121.0000,C,BH,3027630-001,CURRY 12 DUB NATION,SIGNATURE,3027630-001-9.5/11,3027630,Footwear,Adult Unisex,Basketball,Performance Sneakers,Court Performance,Regular,1,,,4652.00000,,,FW24,1299.000,,Inline
2025-02-18,2025,202502,202546,DSFH_TWN_0633,Taichung Houli Lihbao FH,Retail,FP,FH,Taiwan,APAC,Taiwan,0633,Taichung,303.6000,C,FH,1383022-025,Stretch Woven Cargo Short,Others,1383022-025-XXL,1383022,Apparel,Mens,Sportstyle,Bottoms,Shorts,Loose,0,,,0.00000,,,SS24,649.000,,Inline
2025-02-18,2025,202502,202546,DSFH_TWN_0399,New Taipei Linkou Mitsui FH,Retail,FP,FH,Taiwan,APAC,Taiwan,0399,Taipei,218.9000,C,FH,1377302-012,UA Golf Short-GRY,Others,1377302-012-34,1377302,Apparel,Mens,Golf,Bottoms,Shorts,No Fit Type,1,,,1225.00000,,,FW24,649.000,,MFO
2025-02-18,2025,202502,202546,TWN_SHOPEE,SHOPEE,,FP,EC-TW,Taiwan,,,SHOPEE,,0.0000,,MarketPlace,1376327-012,Armour Branded Legging,,1376327-012-XS,1376327,Apparel,Womens,Training,Bottoms,Warmup bottoms,Compression,-1,,,-979.00000,,,,55.000,,
2025-02-18,2025,202502,202546,TWN_UA_COM,UA COM,,FP,EC-TW,Taiwan,,,UA COM,,0.0000,,UA.com,3027262-101,CURRY SPLASH 24 AP-WHT,TEAM,3027262-101-10/11.5,3027262,Footwear,Unisex,Basketball,Performance Sneakers,Court Performance,Wide,1,,,2675.00000,,,,899.000,,
2025-02-18,2025,202502,202546,DSBH_TWN_1016,Tainan City T.S. Mall DS,Retail,FP,BH,Taiwan,APAC,Taiwan,1016,Tainan,164.3000,C,BH,1384406-001,Vanish Seamless Loose SS,Vanish Seamless,1384406-001-MD,1384406,Apparel,Womens,Training,Tops,Short-Sleeves,Loose,1,,,1543.00000,,,SS25,399.000,,Inline
