date_code,year_id,month_id,week_id,store_code,store_name,customer_name,channel,store_type,country,region,province,short_name,city,area,cluster,sub_channel,material,product_name,key_items,sku,style,division,gender,enduse,silhouette,sub_silhouette,fit_type,qty,lw_qty,lm_qty,amt,lw_amt,lm_amt,season_code,msrp,key_stories,product_line
2025-02-15,2025,202502,202545,DSBH_TWN_0850,Tainan City Anpin Store SF,Retail,FP,BH,Taiwan,APAC,Taiwan,0850,Tainan,496.2000,C,BH,1389856-251,Pjt Rock Rival Flc Hoodie-3XL,,1389856-251-XL,1389856,Apparel,Mens,Training,Tops,Fleece Tops,Loose,1,,,1308.00000,,,SS25,0.000,,Inline
2025-02-15,2025,202502,202545,DSBH_TWN_0917,Keelung ESquare SM,Retail,FP,BH,Taiwan,APAC,Taiwan,0917,Keelung,260.6000,C,BH,1387122-001,UA Drive Midlayer Crew,Golf Layer-Drive,1387122-001-MD,1387122,Apparel,Mens,Golf,Tops,Warmup Tops,Loose,1,,,2132.00000,,,FW24,699.000,,Inline
2025-02-15,2025,202502,202545,DSBH_TWN_0632,New Taipei  Chungho Globalmall DS,Retail,FP,BH,Taiwan,APAC,Taiwan,0632,Taipei,91.8000,C,BH,1386553-001,UA Icon HWT Flc Wash OS Crew,HWT Fleece,1386553-001-LG,1386553,Apparel,Mens,Sportstyle,Tops,Fleece Tops,No Fit Type,-1,,,-2566.00000,,,FW24,849.000,,Inline
2025-02-15,2025,202502,202545,DSFH_TWN_0975," Taichung Beitun Chongde FH",Retail,FP,FH,Taiwan,APAC,Taiwan,0975,Taichung,510.0000,C,FH,1379577-182,UA OUTDOOR ALL TERRAIN  SS -GRN,,1379577-182-XL,1379577,Apparel,Mens,Outdoor,Tops,Short-Sleeve Graphics,Loose,1,,,372.00000,,,FW23,0.000,Others,Inline
2025-02-15,2025,202502,202545,DSBH_TWN_1159,Taipei Ximending Cheng Du SF,Retail,FP,BH,Taiwan,APAC,Taiwan,1159,Taipei,358.7100,C,BH,1389567-114,UA Run 96 Jacket,,1389567-114-XL,1389567,Apparel,Womens,Running,Outerwear,Jackets,Loose,0,,,0.00000,,,SS25,0.000,,Inline
2025-02-15,2025,202502,202545,DSFH_TWN_1014,Kaohsiung Nanzi FH,Retail,FP,FH,Taiwan,APAC,Taiwan,1014,Kaohsiung,755.5000,C,FH,3024907-106,UA W HOVR Machina 3-WHT,,3024907-106-7,3024907,Footwear,Womens,Running,Performance Sneakers,Technical Performance,Regular,1,,,3138.00000,,,FW23,0.000,HOVR,Inline
2025-02-15,2025,202502,202545,DSFH_TWN_0637,Taoyuan Chungli Gloria FH,Retail,FP,FH,Taiwan,APAC,Taiwan,0637,Taoyuan,370.9000,C,FH,1363617-001,UA Charged Cotton 6in 3 Pack,Underwear,1363617-001-SM,1363617,Apparel,Mens,Training,Underwear,Underwear Bottoms,Fitted,1,1,,740.00000,518.00000,,SS22,399.000,,Inline
2025-02-15,2025,202502,202545,DSFH_TWN_2072,Tainan Mitsui FH,Retail,FP,FH,Taiwan,,Taiwan,2072,Tainan,288.6000,,FH,1375085-647,UA TONAL MULTI FONT SS,,1375085-647-LG,1375085,Apparel,Womens,Sportstyle,Tops,Short-Sleeve Graphics,Loose,1,1,,376.00000,432.00000,,FW22,0.000,,Inline
2025-02-15,2025,202502,202545,DSFH_TWN_1014,Kaohsiung Nanzi FH,Retail,FP,FH,Taiwan,APAC,Taiwan,1014,Kaohsiung,755.5000,C,FH,1376265-001,UA B Cotton Muscle Tank-BLK,,1376265-001-YMD,1376265,Apparel,Boys,Training,Tops,Sleeveless Graphics,Loose,1,,,333.00000,,,FW23,0.000,Others,Inline
2025-02-15,2025,202502,202545,DSFH_TWN_0637,Taoyuan Chungli Gloria FH,Retail,FP,FH,Taiwan,APAC,Taiwan,0637,Taoyuan,370.9000,C,FH,1379178-002,Motion SS-GRY,Others,1379178-002-SM,1379178,Apparel,Womens,Training,Tops,Short-Sleeves,Loose,1,1,,441.00000,462.00000,,FW23,349.000,Motion,Inline
