date_code,year_id,month_id,week_id,store_code,store_name,customer_name,channel,store_type,country,region,province,short_name,city,area,cluster,sub_channel,material,product_name,key_items,sku,style,division,gender,enduse,silhouette,sub_silhouette,fit_type,qty,lw_qty,lm_qty,amt,lw_amt,lm_amt,season_code,msrp,key_stories,product_line
2025-02-22,2025,202502,202546,DSBH_TWN_0408,Taipei Daan Daan SF,Retail,FP,BH,Taiwan,APAC,Taiwan,0408,Taipei,491.0000,C,BH,3028539-101,UA SlipSpeed Mega Ripstop-WHT,MEGA,3028539-101-9/10.5,3028539,Footwear,Adult Unisex,Lifestyle,Performance Sneakers,Technical Performance,Regular,1,,,4124.00000,,,FW24,1099.000,,Inline
2025-02-22,2025,202502,202546,DSBH_TWN_0200R,Taipei Xinyi Mitsukoshi A11 DS,Retail,FP,BH,Taiwan,APAC,Taiwan,0200,Taipei,82.3100,C,BH,1389184-001,LW INSULATE VEST,,1389184-001-XS,1389184,Apparel,Womens,Sportstyle,Outerwear,Outerwear Vests,Loose,1,,,2980.00000,,,FW24,0.000,,Inline
2025-02-22,2025,202502,202546,DSBH_TWN_0148R,Hsinchu East Far Eastern Big city DS,Retail,FP,BH,Taiwan,APAC,Taiwan,0148,Hsinchu,98.2000,C,BH,1382801-001,UA Vanish Seamless SS,Others,1382801-001-MD,1382801,Apparel,Mens,Training,Tops,Short-Sleeves,Fitted,1,,,1480.00000,,,FW24,349.000,,Inline
2025-02-22,2025,202502,202546,DSFH_TWN_0637,Taoyuan Chungli Gloria FH,Retail,FP,FH,Taiwan,APAC,Taiwan,0637,Taoyuan,370.9000,C,FH,3027006-102,UA W Charged Speed Swift-WHT,,3027006-102-7,3027006,Footwear,Womens,Running,Performance Sneakers,Visual Cushioning,Regular,1,,,1730.00000,,,SS24,0.000,,Inline
2025-02-22,2025,202502,202546,DSFH_TWN_0633,Taichung Houli Lihbao FH,Retail,FP,FH,Taiwan,APAC,Taiwan,0633,Taichung,303.6000,C,FH,1379443-001,Essential Fleece Tapered Pant-BLK,Essential Fleece,1379443-001-SM,1379443,Apparel,Womens,Training,Bottoms,Pants,Loose,1,,,1068.00000,,,SS24,499.000,,Inline
2025-02-22,2025,202502,202546,DSFH_TWN_0205,Kaohsiung Dashu E-DA FH,Retail,FP,FH,Taiwan,APAC,Taiwan,0205,Kaohsiung,127.9000,C,FH,3027600-003,UA Project Rock 7,SIGNATURE,3027600-003-9,3027600,Footwear,Mens,Training,Performance Sneakers,Technical Performance,Regular,1,,,2885.00000,,,FW24,1199.000,,Inline
2025-02-22,2025,202502,202546,DSBH_TWN_0611,New Taipei Panchiao Far Eastern Mega City DS,Retail,FP,BH,Taiwan,APAC,Taiwan,0611,Taipei,113.9000,C,BH,3027629-100,CURRY 12,SIGNATURE,3027629-100-10.5/12,3027629,Footwear,Adult Unisex,Basketball,Performance Sneakers,Court Performance,Regular,1,,,4752.00000,,,FW24,1299.000,,Inline
2025-02-22,2025,202502,202546,DSFH_TWN_1324,Taichung Wuchi Mitsui FH,Retail,FP,FH,Taiwan,APAC,Taiwan,1324,Taichung,380.7000,C,FH,1379767-465,UA Rival Fleece FZ Hoodie-BLU,Others,1379767-465-MD,1379767,Apparel,Mens,Sportstyle,Tops,Fleece Tops,Loose,1,,,1094.00000,,,FW24,549.000,,Inline
2025-02-22,2025,202502,202546,DSFH_TWN_3077,Kaohsiung Skm Park FH,Retail,FP,FH,Taiwan,,Taiwan,3077,Kaohsiung,317.6000,,FH,1356858-012,UA Train Stretch Shorts,Others,1356858-012-SM,1356858,Apparel,Mens,Training,Bottoms,Shorts,Loose,1,,,492.00000,,,SS23,349.000,Others,MFO
2025-02-22,2025,202502,202546,DSBH_TWN_0241,Taipei Datong Q Square DS,Retail,FP,BH,Taiwan,APAC,Taiwan,0241,Taipei,121.0000,C,BH,3027523-109,UA Infinite-WHT,,3027523-109-9,3027523,Footwear,Mens,Running,Performance Sneakers,Technical Performance,Regular,1,,,3680.00000,,,SS25,0.000,,Inline
