date_code,year_id,month_id,week_id,store_code,store_name,customer_name,channel,store_type,country,region,province,short_name,city,area,cluster,sub_channel,material,product_name,key_items,sku,style,division,gender,enduse,silhouette,sub_silhouette,fit_type,qty,lw_qty,lm_qty,amt,lw_amt,lm_amt,season_code,msrp,key_stories,product_line
2025-03-01,2025,202503,202547,DSBH_CHN_2253,Zhengzhou Jinshui Chaoji 100 Sports City DS BHCC,YY-HN,FP,BH,Mainland,YY,Henan,2253,Zhengzhou,110.0000,C,BH,3028002-001,UA Sonic 7,,3028002-001-9.5,3028002,Footwear,Mens,Running,Performance Sneakers,Technical Performance,Regular,1,,,899.00000,,,SS25,899.000,,Inline
2025-03-01,2025,202503,202547,0019078206,Tiktok Store,EC,EC,EC-CN,Mainland,,,Tiktok Store,,0.0000,,MarketPlace,3024899-001,UA HOVR Machina 3,MACHINA,3024899-001-9,3024899,Footwear,Mens,Running,Sneakers,Low,Regular,1,,,699.00000,,,SS24,1299.000,,MFO
2025-03-01,2025,202503,202547,DSFH_CHN_1606,"Dalian Xigang Bainian Gangwan ",HARBIN SEGO,FP,FH,Mainland,North,Liaoning,1606,Dalian,440.0000,OL,FH,1327040-001,UA Playoff 2.0 1/4 Zip,Others,1327040-001-LG,1327040,Apparel,Mens,Golf,Tops,Warmup Tops,Loose,1,,,599.00000,,,SS23,599.000,Others,MFO
2025-03-01,2025,202503,202547,DSFH_CHN_1493,Zhengzhou Zhongmou Shanshan Ou,YY-HN,FP,FH,Mainland,YY,Henan,1493,Zhengzhou,288.0000,OL,FH,1383043-001,UA Unstoppable Flc Trk Jkt-BLK,Unstoppable Fleece,1383043-001-LG,1383043,Apparel,Mens,Sportstyle,Tops,Fleece Tops,Loose,1,,,640.30000,,,FW24,899.000,,Inline
2025-03-01,2025,202503,202547,UAFH_CHN_0847R,Nanjing Sasseurs Outlet FH,Retail,O&O,FH,Mainland,East_Other,Jiangsu,NJSOL,Nanjing,262.0000,,FH,1382727-001,UA Rival Hi Rise Woven Pant-BLK,,1382727-001-MD,1382727,Apparel,Womens,Sportstyle,Bottoms,Pants,Loose,1,,,237.69000,,,SS25,449.000,,Inline
2025-03-01,2025,202503,202547,UAFH_CHN_2377,Nanjing Jiangbei Sasseur Outlets,Retail,O&O,FH,Mainland,East_Other,Jiangsu,2377,Nanjing,374.0000,,FH,1321442-410,Shield Jacket-BLU,,1321442-410-MD,1321442,Apparel,Womens,Outdoor,Outerwear,Jackets,Fitted,1,,1,469.08000,,485.46000,SS23,899.000,,
2025-03-01,2025,202503,202547,DSFH_CHN_2711,Xiangyang Xiangzhou HEXIN Outlets Shopping Park FH,YY-CS,FP,FH,Mainland,YY,Hubei,2711,Xiangyang,200.0000,OL,FH,3027596-100,UA HOVR Apparition RTRFTR SD,APPARITION,3027596-100-6/7.5,3027596,Footwear,Adult Unisex,Sportstyle,Performance Sneakers,Technical Performance,Regular,1,,,440.00000,,,SS24,999.000,,Inline
2025-03-01,2025,202503,202547,DSBH_CHN_2505,Qinhuangdao Haigang Vogue Phase 2 SM BHCC,YY-SJZ,FP,BH,Mainland,YY,Hebei,2505,Qinhuangdao,236.0000,B,BH,1387905-001,UA Meridian 1/4 Zip,Meridian Top,1387905-001-MD,1387905,Apparel,Mens,Training,Tops,Long-Sleeves,Loose,1,,,629.10000,,,SS25,699.000,,Inline
2025-03-01,2025,202503,202547,DSBH_CHN_2927,Suzhou Wujiang Mixc SM BHCC EVO,YY-WX,FP,BH,Mainland,YY,Jiangsu,2927,Suzhou,136.0000,C,BH,1386978-001,UA Meridian Joggers,Meridian Bottom,1386978-001-LG,1386978,Apparel,Mens,Training,Bottoms,Pants,Loose,0,,,0.00000,,,SS25,799.000,,Inline
2025-03-01,2025,202503,202547,UAFH_CHN_1490R,Wuhan Bailian Outlets FH,Retail,O&O,FH,Mainland,West,Hubei,1490,Wuhan,482.0000,,FH,6005540-002,UA Tech Breeze SS-BLK,,6005540-002-MD,6005540,Apparel,Mens,Training,Tops,Short-Sleeves,Loose,0,,,0.00000,,,SS25,349.000,,Inline
