date_code,year_id,month_id,week_id,store_code,store_name,customer_name,channel,store_type,country,region,province,short_name,city,area,cluster,sub_channel,material,product_name,key_items,sku,style,division,gender,enduse,silhouette,sub_silhouette,fit_type,qty,lw_qty,lm_qty,amt,lw_amt,lm_amt,season_code,msrp,key_stories,product_line
2025-03-02,2025,202503,202548,DSBH_CHN_2422,Jiaxing Nanhu Yaohan DS BHCC,SH Sparkling,FP,BH,Mainland,East,Zhejiang,2422,Jiaxing,198.0000,B,BH,1376066-003,CLOUDSTRIKE STRETCH JKT,Shell,1376066-003-LG,1376066,Apparel,Mens,Outdoor,Outerwear,Jackets,Loose,1,,,1299.00000,,,SS25,1299.000,,Inline
2025-03-02,2025,202503,202548,DSBH_CHN_2595,Shenyang heping Taiyuan Street SF BHCC EVO,YY-SY,FP,BH,Mainland,YY,Liaoning,2595,Shenyang,506.0000,AA,BH,1384406-100,Vanish Seamless Loose SS-WHT,Vanish Seamless,1384406-100-XL,1384406,Apparel,Womens,Training,Tops,Short-Sleeves,Loose,2,1,,398.00000,199.00000,,FW24,399.000,,Inline
2025-03-02,2025,202503,202548,DSBH_CHN_LCSG,Ulee licensing store,Ulee,FP,BH,Mainland,Youth,Zhejiang,LCSG,Hangzhou,0.0000,,BH,2441103-U0074,飞速跑鞋,,2441103-U0074-5,2441103,服装,中性,跑鞋,飞速跑鞋,,,0,2,-1,60.00000,568.00000,-299.00000,,699.000,,
2025-03-02,2025,202503,202548,DSBH_CHN_TMP1,Sparkling Office Store,SH Sparkling,FP,BH,Mainland,East,Jiangsu,TMP1,Suzhou,0.0000,,BH,1378850-002,UA Essential Swacket,Swacket,1378850-002-MD,1378850,Apparel,Womens,Training,Outerwear,Jackets,Loose,2,,,1208.00000,,,FW24,1099.000,,Inline
2025-03-02,2025,202503,202548,UAFH_CHN_1558R,Chongqing Yubei SASSEUR City Outlets,Retail,O&O,FH,Mainland,West,Chongqing,1558,Chongqing,200.0000,OL,FH,3028448-300,UA W Charged Rogue SE-WHT,OTHERS,3028448-300-6,3028448,Footwear,Womens,Running,Performance Sneakers,Visual Cushioning,Regular,1,,,377.40000,,,SS24,699.000,,Regional Development (incl. Dome)
2025-03-02,2025,202503,202548,DSBH_CHN_1138,Huaibei Golden Eagle,YY-AH,FP,BH,Mainland,YY,Anhui,1138,Huaibei,298.0000,B,BH,1389596-044,UA Drive Chill Polo,,1389596-044-MD,1389596,Apparel,Mens,Golf,Tops,Short-Sleeve Polos,Loose,1,,,664.00000,,,SS25,699.000,,Inline
2025-03-02,2025,202503,202548,UAFH_CHN_0827R,Hangzhou Xiasha Outlet,Retail,O&O,FH,Mainland,East_Other,Zhejiang,0827,Hangzhou,309.0000,,FH,3028450-101,UA W Charged Vantage SE-WHT,OTHERS,3028450-101-8,3028450,Footwear,Womens,Sportstyle,Performance Sneakers,Visual Cushioning,Regular,1,,,308.49000,,,SS24,749.000,,Regional Development (incl. Dome)
2025-03-02,2025,202503,202548,DSBH_CHN_1219,Xinxiang Hongqi Pangdonglai DS,YY-HN,FP,BH,Mainland,YY,Henan,1219,Xinxiang,208.0000,B,BH,1387119-348,UA Drive Pro Strm LT Ins JKT-GRN,,1387119-348-LG,1387119,Apparel,Mens,Golf,Outerwear,Jackets,Loose,-1,,,-829.00000,,,SS25,999.000,,Inline
2025-03-02,2025,202503,202548,UAFH_CHN_1815E,SH Eland Newcore,Retail,O&O,FH,Mainland,East_SH,Shanghai,1815,Shanghai,150.0000,,FH,1379674-001,UA Meridian FZ-BLK,Meridian,1379674-001-XL,1379674,Apparel,Mens,Training,Tops,Long-Sleeves,Fitted,1,1,,359.40000,353.77000,,SS24,749.000,,Inline
2025-03-02,2025,202503,202548,DSBH_CHN_TMP6,YY-QD Office Store,YY-QD,FP,BH,Mainland,YY,Shandong,TMP6,Qingdao,0.0000,,BH,1389308-390,APAC M BF Jkt-GRN,L4L BF,1389308-390-XL,1389308,Apparel,Mens,Sportstyle,Tops,Long-Sleeves,Loose,1,1,,485.00000,415.00000,,FW24,799.000,,Regional Development (incl. Dome)
