date_code,year_id,month_id,week_id,store_code,store_name,customer_name,channel,store_type,country,region,province,short_name,city,area,cluster,sub_channel,material,product_name,key_items,sku,style,division,gender,enduse,silhouette,sub_silhouette,fit_type,qty,lw_qty,lm_qty,amt,lw_amt,lm_amt,season_code,msrp,key_stories,product_line
2025-02-24,2025,202502,202547,DSBH_CHN_LCSG,Ulee licensing store,Ulee,FP,BH,Mainland,Youth,Zhejiang,LCSG,Hangzhou,0.0000,,BH,2511109-U0002,舒适跑鞋,,2511109-U0002-1,2511109,服装,中性,跑鞋,跑鞋,,,-1,,,-265.05000,,,,439.000,,
2025-02-24,2025,202502,202547,UAFH_CHN_2307,Xiamen BCL Outlets,Retail,O&O,FH,Mainland,South,Fujian,2307,Xiamen,324.0000,,FH,1383099-001,UA Journey Rib Pant-BLK,Journey Terry,1383099-001-LG,1383099,Apparel,Mens,Sportstyle,Bottoms,Pants,Loose,1,,,429.40000,,,FW24,749.000,,
2025-02-24,2025,202502,202547,UAFH_CHN_0648RR,Chengdu Times Outlet,Retail,O&O,FH,Mainland,West,Sichuan,CDOL,Chengdu,494.0000,,FH,1386556-001,UA Vibe Woven Pant,Others,1386556-001-LG,1386556,Apparel,Mens,Sportstyle,Bottoms,Pants,Fitted,1,,1,479.00000,,458.99983,SS25,599.000,,Inline
2025-02-24,2025,202502,202547,UAFH_CHN_1044R,Tianjin Yansha Outlets,Retail,O&O,FH,Mainland,North,Tianjin,1044,Tianjin,488.0000,,FH,1388017-001,UA Sportswear Wvn Taper Pant-BLK,Others,1388017-001-XXL,1388017,Apparel,Mens,Sportstyle,Bottoms,Pants,Loose,1,,,629.00000,,,SS25,799.000,,MFO
2025-02-24,2025,202502,202547,DSBH_CHN_2078,Hangzhou Binjiang Powerlong SM BHCC,SH Sparkling,FP,BH,Mainland,East,Zhejiang,2078,Hangzhou,286.0000,B,BH,1379157-464,Meridian Jacket,Meridian Top,1379157-464-LG,1379157,Apparel,Womens,Training,Tops,Long-Sleeves,Fitted,1,,,799.00000,,,FW24,799.000,,Inline
2025-02-24,2025,202502,202547,DSBH_CHN_1278,Xiangtan Bubugao SM,CS YONGLING,FP,BH,Mainland,South,Hunan,1278,Xiangtan,228.0000,B,BH,1376700-100,M BLITZING STR,OTHERS,1376700-100-M/L,1376700,Accessories,Mens,Sportstyle,Headwear,Caps,Stretch Fit,1,,,249.00000,,,SS25,249.000,,Inline
2025-02-24,2025,202502,202547,DSBH_CHN_LCSG,Ulee licensing store,Ulee,FP,BH,Mainland,Youth,Zhejiang,LCSG,Hangzhou,0.0000,,BH,2441302-U0182,复古休闲鞋,,2441302-U0182-5,2441302,服装,中性,休闲鞋,复古休闲鞋,,,15,3,15,4274.01000,771.12000,4230.11000,,549.000,,
2025-02-24,2025,202502,202547,UABH_CHN_1517,"Shanghai  Hongkou Bailian Quyang SM ",Retail,O&O,BH,Mainland,East_SH,Shanghai,SHBLQY,Shanghai,307.0000,,BH,3028612-102,UA Charged Decoy Lux-GRY,L4L FTW INLINE,3028612-102-9,3028612,Footwear,Mens,Sportstyle,Performance Sneakers,Visual Cushioning,Regular,1,,,229.00007,,,SS24,799.000,,Regional Development (incl. Dome)
2025-02-24,2025,202502,202547,UAFH_CHN_1526,Hangzhou Qianjiang Sessaur Outlet FH,Retail,O&O,FH,Mainland,East_Other,Zhejiang,HZQJ,Hangzhou,267.0000,,FH,1388014-001,UA Sportswear Wvn Jacket,Others,1388014-001-LG,1388014,Apparel,Mens,Sportstyle,Tops,Long-Sleeves,Loose,1,,,527.40000,,,SS25,899.000,,MFO
2025-02-24,2025,202502,202547,DSFH_CHN_2163,Hangzhou Xiacheng Intime Culture Plaza Cityoutlet,SH Sparkling,FP,FH,Mainland,East,Zhejiang,2163,Hangzhou,157.0000,OL,FH,1382525-001,Meridian Ankle Leg,Meridian Bottom,1382525-001-XL,1382525,Apparel,Womens,Training,Bottoms,Leggings,Fitted,1,,,629.00000,,,SS25,699.000,,Inline
2025-02-24,2025,202502,202547,150000041,EC-TMALL,EC,EC,EC-CN,Mainland,,,EC-TMALL,,0.0000,,MarketPlace,3027594-142,UA W Phantom 4,,3027594-142-6,3027594,Footwear,Womens,Sportstyle,Performance Sneakers,Technical Performance,Regular,1,,,1199.00000,,,SS25,1199.000,,Inline
2025-02-24,2025,202502,202547,UAFH_CHN_1843,"Guangzhou Olympic Teemall DS FH ",Retail,O&O,FH,Mainland,South,Guangdong,GZAT,Guangzhou,245.0000,,FH,1390251-001,UA M HWT CREST LOGO LS MFO-3XL,,1390251-001-LG,1390251,Apparel,Mens,Training,Tops,Long-Sleeve Graphics,Loose,1,,,239.40000,,,SS25,399.000,,MFO
2025-02-24,2025,202502,202547,586764,EC-TMALL Outlet,EC,EC,EC-CN,Mainland,,,EC-TMALL Outlet,,0.0000,,MarketPlace,3027562-301,UA Fat Tire Venture-GRN,VENTURE,3027562-301-10/11.5,3027562,Footwear,Adult Unisex,Sportstyle,Casual Sneakers,Casual Technical Performance,Regular,1,-1,9,320.37000,-267.40000,2048.91000,SS24,799.000,,Inline
2025-02-24,2025,202502,202547,DSBH_CHN_2105,Hangzhou Yuhang Liangzhu Aeon DS BHCC,SH Sparkling,FP,BH,Mainland,East,Zhejiang,2105,Hangzhou,161.0000,B,BH,3026117-004,UA Velociti 3-BLK,VELOCITI,3026117-004-7.5,3026117,Footwear,Mens,Running,Performance Sneakers,Technical Performance,Regular,1,,,550.00000,,,SS24,1099.000,,Inline
2025-02-24,2025,202502,202547,DSBH_CHN_1305,Xiamen Si Ming Mix City SM,XIAMEN BLOSSOM,FP,BH,Mainland,South,Fujian,1305,Xiamen,269.0000,B,BH,1381688-001,UA Unstoppable Flc Crew-BLK,Unstoppable Fleece,1381688-001-LG,1381688,Apparel,Mens,Sportstyle,Tops,Long-Sleeves,Loose,1,,1,639.00000,,686.00000,SS25,799.000,,Inline
2025-02-24,2025,202502,202547,DSBH_CHN_LCSG,Ulee licensing store,Ulee,FP,BH,Mainland,Youth,Zhejiang,LCSG,Hangzhou,0.0000,,BH,2511106-U0015,舒适跑鞋,,2511106-U0015-1,2511106,服装,中性,跑鞋,跑鞋,,,1,2,,299.00000,554.21000,,,499.000,,
2025-02-24,2025,202502,202547,POPUP_CHN_0023,"Hangzhou Xihu District Xitou Intime City SM Youth POP UP   ",Ulee,FP,BH,Mainland,East,Zhejiang,0023,Hangzhou,50.0000,,BH,1386715-001,UA B Rival Flc SP 1/4 Zip HD-YLG,,1386715-001-YLG,1386715,Apparel,Boys,Training,Tops,Fleece Tops,Loose,1,,,185.00000,,,,0.000,,
2025-02-24,2025,202502,202547,DSBH_CHN_LCSG,Ulee licensing store,Ulee,FP,BH,Mainland,Youth,Zhejiang,LCSG,Hangzhou,0.0000,,BH,244103111-U0002,加厚套头卫衣,,244103111-U0002-YL,244103111,服装,中性,卫衣,套头卫衣,,,-2,-1,,-271.32000,-263.53000,,,399.000,,
