date_code,year_id,month_id,week_id,store_code,store_name,customer_name,channel,store_type,country,region,province,short_name,city,area,cluster,sub_channel,material,product_name,key_items,sku,style,division,gender,enduse,silhouette,sub_silhouette,fit_type,qty,lw_qty,lm_qty,amt,lw_amt,lm_amt,season_code,msrp,key_stories,product_line
2025-02-13,2025,202502,202545,DSBH_CHN_2140,Shanghai Huangpu New World Maru DS BHCC,SH Sparkling,FP,BH,Mainland,East,Shanghai,2140,Shanghai,140.0000,C,BH,1382648-001,UA LAUNCH ELITE SHORTSLEEVE,Iso Chill Run,1382648-001-LG,1382648,Apparel,Mens,Running,Tops,Short-Sleeves,Fitted,1,,,474.00000,,,FW24,499.000,,Inline
2025-02-13,2025,202502,202545,150000041,EC-TMALL,EC,EC,EC-CN,Mainland,,,EC-TMALL,,0.0000,,MarketPlace,1388824-001,UA Unstoppable Straight Pant,Unstoppable Woven,1388824-001-XXL,1388824,Apparel,Mens,Sportstyle,Bottoms,Pants,Loose,2,,,1798.00000,,,SS25,899.000,,Inline
2025-02-13,2025,202502,202545,586764,EC-TMALL Outlet,EC,EC,EC-CN,Mainland,,,EC-TMALL Outlet,,0.0000,,MarketPlace,1386712-100,Motion Cold Weather Mock-WHT,Others,1386712-100-XL,1386712,Apparel,Womens,Training,Tops,Long-Sleeves,Fitted,1,1,,212.89000,205.41000,,FW24,549.000,,Inline
2025-02-13,2025,202502,202545,DSBH_CHN_LCSG,Ulee licensing store,Ulee,FP,BH,Mainland,Youth,Zhejiang,LCSG,Hangzhou,0.0000,,BH,2516666-U0151,复古休闲鞋,,2516666-U0151-1.5,2516666,服装,中性,休闲鞋,休闲鞋,,,-1,,,-260.15000,,,,599.000,,
2025-02-13,2025,202502,202545,DSBH_CHN_1509,Cangzhou Huabei Shangsha DS ?C,HEBEI LICHI,FP,BH,Mainland,North,Hebei,1509,Cangzhou,191.0000,B,BH,1379157-001,Meridian Jacket,Meridian Top,1379157-001-MD,1379157,Apparel,Womens,Training,Tops,Long-Sleeves,Fitted,1,,,599.00000,,,SS25,799.000,,Inline
2025-02-13,2025,202502,202545,10000064,CHINA TIKTOK SPORTS,EC,EC,EC-CN,Mainland,,,CHINA TIKTOK SPORTS,,0.0000,,MarketPlace,1387285-001,UA M HW SS MFO-BLK,,1387285-001-XXL,1387285,Apparel,Mens,Sportstyle,Tops,Short-Sleeve Graphics,Loose,1,,,296.00000,,,SS25,349.000,,MFO
2025-02-13,2025,202502,202545,586764,EC-TMALL Outlet,EC,EC,EC-CN,Mainland,,,EC-TMALL Outlet,,0.0000,,MarketPlace,1376437-697,DFO Crossback Mid UPDATE-PNK,Others,1376437-697-LG,1376437,Apparel,Womens,Training,Bras,Sport Bras,Compression,1,,,107.69000,,,SS24,329.000,,MFO
2025-02-13,2025,202502,202545,DSBH_CHN_LCSG,Ulee licensing store,Ulee,FP,BH,Mainland,Youth,Zhejiang,LCSG,Hangzhou,0.0000,,BH,242123177-U0015,针织短裤,,242123177-U0015-L,242123177,服装,男,针织裤,针织短裤,,,0,0,1,0.00000,-52.50000,112.07000,,299.000,,
2025-02-13,2025,202502,202545,150000041,EC-TMALL,EC,EC,EC-CN,Mainland,,,EC-TMALL,,0.0000,,MarketPlace,6004077-001,CURRY 12 LNY-BLK,,6004077-001-8.5/10,6004077,Footwear,Adult Unisex,Basketball,Performance Sneakers,Court Performance,Regular,-1,1,,-1299.00000,1299.00000,,SS25,1299.000,,Inline
2025-02-13,2025,202502,202545,150000001,EC-Brand SITE,EC,EC,EC-CN,Mainland,,,EC-Brand SITE,,0.0000,,UA.com,6000197-001,Curry 6 Flotro Tour-BLK,FLOTRO,6000197-001-9.5/11,6000197,Footwear,Adult Unisex,Basketball,Performance Sneakers,Court Performance,Regular,1,,,0.00000,,,FW24,1099.000,,Inline
