date_code,year_id,month_id,week_id,store_code,store_name,customer_name,channel,store_type,country,region,province,short_name,city,area,cluster,sub_channel,material,product_name,key_items,sku,style,division,gender,enduse,silhouette,sub_silhouette,fit_type,qty,lw_qty,lm_qty,amt,lw_amt,lm_amt,season_code,msrp,key_stories,product_line
2025-02-23,2025,202502,202547,DSFH_TWN_0975," Taichung Beitun Chongde FH",Retail,FP,FH,Taiwan,APAC,Taiwan,0975,Taichung,510.0000,C,FH,1361013-001,UA HG Armour Grap AnkleLegNS-BLK,Armour HG,1361013-001-XS,1361013,Apparel,Womens,Training,Bottoms,Warmup bottoms,Compression,1,,,353.00000,,,SS21,449.000,,Inline
2025-02-23,2025,202502,202547,DSFH_TWN_1324,Taichung Wuchi Mitsui FH,Retail,FP,FH,Taiwan,APAC,Taiwan,1324,Taichung,380.7000,C,FH,1389153-015,UA W VARSITY CROP HW SS,Others,1389153-015-SM,1389153,Apparel,Womens,Training,Tops,Short-Sleeve Graphics,Loose,1,,,706.00000,,,FW24,399.000,,Inline
2025-02-23,2025,202502,202547,DSFH_TWN_0975," Taichung Beitun Chongde FH",Retail,FP,FH,Taiwan,APAC,Taiwan,0975,Taichung,510.0000,C,FH,3026620-400,CURRY 4 LOW FLOTRO-25.0,FLOTRO,3026620-400-8/9.5,3026620,Footwear,Unisex,Basketball,Performance Sneakers,Court Performance,Regular,1,,,3023.00000,,,SS24,1099.000,,Inline
2025-02-23,2025,202502,202547,DSFH_TWN_1324,Taichung Wuchi Mitsui FH,Retail,FP,FH,Taiwan,APAC,Taiwan,1324,Taichung,380.7000,C,FH,1383207-504,LNY Earth FZ Hoodie,CURRY X BRUCE LEE,1383207-504-XS,1383207,Apparel,Womens,Sportstyle,Tops,Fleece Tops,Loose,1,,,1415.00000,,,SS24,649.000,,Inline
2025-02-23,2025,202502,202547,DSBH_TWN_0148R,Hsinchu East Far Eastern Big city DS,Retail,FP,BH,Taiwan,APAC,Taiwan,0148,Hsinchu,98.2000,C,BH,1388016-001,UA Sportswear Wvn Jogger-BLK,,1388016-001-XXL,1388016,Apparel,Mens,Sportstyle,Bottoms,Pants,Loose,1,,,3269.00000,,,FW24,799.000,,MFO
2025-02-23,2025,202502,202547,DSBH_TWN_0541,Taoyuan Luzhu Taimall DS,Retail,FP,BH,Taiwan,APAC,Taiwan,0541,Taoyuan,132.6000,C,BH,1382025-100,/UA 3-Maker 3pk Mid-Crew-WHT,,1382025-100-MD,1382025,Accessories,Unisex,Training,Socks,High Socks,Regular,1,,,896.00000,,,FW24,24.000,,
2025-02-23,2025,202502,202547,DSFH_TWN_0633,Taichung Houli Lihbao FH,Retail,FP,FH,Taiwan,APAC,Taiwan,0633,Taichung,303.6000,C,FH,1383485-100,W Driver96 Adj,,1383485-100-OSFM,1383485,Accessories,Womens,Golf,Headwear,Caps,One Size Fits Most,1,,,778.00000,,,FW24,0.000,,Inline
2025-02-23,2025,202502,202547,DSBH_TWN_0735,Kaohsiung Juejiang Feng Shan SF,Retail,FP,BH,Taiwan,APAC,Taiwan,0735,Kaohsiung,284.4000,C,BH,1386558-289,UA Vibe Woven Cargo Pants,,1386558-289-MD,1386558,Apparel,Mens,Sportstyle,Bottoms,Pants,Fitted,1,,,2016.00000,,,SS25,699.000,,Inline
2025-02-23,2025,202502,202547,DSFH_TWN_0975," Taichung Beitun Chongde FH",Retail,FP,FH,Taiwan,APAC,Taiwan,0975,Taichung,510.0000,C,FH,1380332-100,Curry SLVS Tee-WHT,Curry BB,1380332-100-XXL,1380332,Apparel,Mens,Basketball,Tops,Sleeveless Graphics,Loose,1,,,642.00000,,,FW23,349.000,Curry,Inline
2025-02-23,2025,202502,202547,DSFH_TWN_0399,New Taipei Linkou Mitsui FH,Retail,FP,FH,Taiwan,APAC,Taiwan,0399,Taipei,218.9000,C,FH,3026520-105,UA HOVR Turbulence 2-WHT,TURBULENCE,3026520-105-10,3026520,Footwear,Mens,Running,Performance Sneakers,Technical Performance,Regular,1,,,1806.00000,,,SS25,799.000,,Inline
2025-02-23,2025,202502,202547,DSFH_TWN_0633,Taichung Houli Lihbao FH,Retail,FP,FH,Taiwan,APAC,Taiwan,0633,Taichung,303.6000,C,FH,1370986-001,UA UNSTOPPABLE CROP PANT,Unstoppable Bottoms,1370986-001-SM,1370986,Apparel,Mens,Training,Bottoms,Pants,Fitted,2,,,2086.00000,,,SS23,899.000,Unstoppable,Inline
2025-02-23,2025,202502,202547,DSFH_TWN_3077,Kaohsiung Skm Park FH,Retail,FP,FH,Taiwan,,Taiwan,3077,Kaohsiung,317.6000,,FH,1352027-361,UA UNSTOPPABLE JOGGERS,,1352027-361-MD,1352027,Apparel,Mens,Sportstyle,Bottoms,Pants,Fitted,1,,,1344.00000,,,SS22,0.000,,Inline
2025-02-23,2025,202502,202547,DSFH_TWN_2072,Tainan Mitsui FH,Retail,FP,FH,Taiwan,,Taiwan,2072,Tainan,288.6000,,FH,1379670-410,UA Meridian SS-MDN/MDN-3XL,Meridian,1379670-410-XL,1379670,Apparel,Mens,Training,Tops,Short-Sleeves,Fitted,1,,,922.00000,,,SS24,549.000,,Inline
2025-02-23,2025,202502,202547,DSFH_TWN_2072,Tainan Mitsui FH,Retail,FP,FH,Taiwan,,Taiwan,2072,Tainan,288.6000,,FH,3027190-002,UA Infinite 6-BLK,,3027190-002-11.5,3027190,Footwear,Mens,Running,Performance Sneakers,Technical Performance,Regular,1,,,2589.00000,,,SS24,0.000,,Inline
2025-02-23,2025,202502,202547,DSBH_TWN_0632,New Taipei  Chungho Globalmall DS,Retail,FP,BH,Taiwan,APAC,Taiwan,0632,Taipei,91.8000,C,BH,1382031-100,"/UA Perf Tech Nov 3pk Crew,LG",,1382031-100-LG,1382031,Accessories,Unisex,Training,SOCKS,High Socks," REGULAR",1,,,680.00000,,,SS24,15.000,,
2025-02-23,2025,202502,202547,DSBH_TWN_0989,Hsinchu Far Eastern Mega City DS,Retail,FP,BH,Taiwan,APAC,Taiwan,0989,Hsinchu,137.7000,C,BH,6006019-625,APAC W CNY HW SS-CDL/MGD-LG,,6006019-625-XS,6006019,Apparel,Womens,Sportstyle,Tops,Short-Sleeves,Loose,1,,,1406.00000,,,SS25,399.000,,Regional Development (incl. Dome)
2025-02-23,2025,202502,202547,DSBH_TWN_1016,Tainan City T.S. Mall DS,Retail,FP,BH,Taiwan,APAC,Taiwan,1016,Tainan,164.3000,C,BH,1382831-012,UA HW ARMOUR LABEL SS-3XL,,1382831-012-MD,1382831,Apparel,Mens,Training,Tops,Short-Sleeve Graphics,Loose,1,,,1104.00000,,,FW24,0.000,,Inline
2025-02-23,2025,202502,202547,DSBH_TWN_1958,Hsinchu Zhubei Far Eastern DS,Retail,FP,BH,Taiwan,,Taiwan,1958,Hsinchu,124.1000,,BH,1388929-348,UA Studio Duffle BP,,1388929-348-OSFM,1388929,Accessories,Womens,Sportstyle,Bags,Duffels,One Size Fits Most,1,,,3623.00000,,,SS25,999.000,,Inline
