date_code,year_id,month_id,week_id,store_code,store_name,customer_name,channel,store_type,country,region,province,short_name,city,area,cluster,sub_channel,material,product_name,key_items,sku,style,division,gender,enduse,silhouette,sub_silhouette,fit_type,qty,lw_qty,lm_qty,amt,lw_amt,lm_amt,season_code,msrp,key_stories,product_line
2025-03-01,2025,202503,202547,DSBH_TWN_0587R,Chaiyi West Chungshan SF,Retail,FP,BH,Taiwan,APAC,Taiwan,0587,Chiayi,157.0000,C,BH,1376781-100,UA Vanish Elite Seamless SS,Rush Seamless,1376781-100-SM,1376781,Apparel,Mens,Training,Tops,Short-Sleeves,Fitted,1,,,1736.00000,,,FW24,549.000,,Inline
2025-03-01,2025,202503,202547,DSFH_TWN_0637,Taoyuan Chungli Gloria FH,Retail,FP,FH,Taiwan,APAC,Taiwan,0637,Taoyuan,370.9000,C,FH,1382902-498,UA HW LC PATCH SS-XXL,,1382902-498-XXL,1382902,Apparel,Mens,Training,Tops,Short-Sleeve Graphics,Loose,1,,,522.00000,,,FW24,0.000,,Inline
2025-03-01,2025,202503,202547,DSBH_TWN_0408,Taipei Daan Daan SF,Retail,FP,BH,Taiwan,APAC,Taiwan,0408,Taipei,491.0000,C,BH,1376926-001,UA Unstoppable Jogger,Unstoppable Bottoms,1376926-001-LG,1376926,Apparel,Womens,Sportstyle,Bottoms,Pants,Loose,1,,,2760.00000,,,SS25,799.000,,Inline
2025-03-01,2025,202503,202547,DSBH_TWN_0200R,Taipei Xinyi Mitsukoshi A11 DS,Retail,FP,BH,Taiwan,APAC,Taiwan,0200,Taipei,82.3100,C,BH,3027629-100,CURRY 12,SIGNATURE,3027629-100-8.5/10,3027629,Footwear,Adult Unisex,Basketball,Performance Sneakers,Court Performance,Regular,1,,,4117.00000,,,FW24,1299.000,,Inline
2025-03-01,2025,202503,202547,DSFH_TWN_0637,Taoyuan Chungli Gloria FH,Retail,FP,FH,Taiwan,APAC,Taiwan,0637,Taoyuan,370.9000,C,FH,1356317-001,Rival Fleece HB Hoodie,Rival Fleece,1356317-001-SM,1356317,Apparel,Womens,Sportstyle,Tops,Fleece Tops,Loose,2,,,1013.00000,,,SS23,399.000,Fleece,Inline
2025-03-01,2025,202503,202547,DSFH_TWN_2072,Tainan Mitsui FH,Retail,FP,FH,Taiwan,,Taiwan,2072,Tainan,288.6000,,FH,1360463-001,UA Sportstyle Duffle SM,Others,1360463-001-OSFA,1360463,Accessories,Unisex,Sportstyle,Bags,Duffels,One Size Fits Most,15,,1,7263.00000,,896.00000,SS25,279.000,,MFO
2025-03-01,2025,202503,202547,DSBH_TWN_0607,Kaohsiung Zuoying Yucheng SF,Retail,FP,BH,Taiwan,APAC,Taiwan,0607,Kaohsiung,297.6000,C,BH,1276990-001,UA PERFORMANCE HEADBAND,Others,1276990-001-OSFA,1276990,Accessories,Mens,Training,Bands,Headbands,One Size Fits All,1,,,250.00000,,,SS25,49.000,,Inline
2025-03-01,2025,202503,202547,DSFH_TWN_0399,New Taipei Linkou Mitsui FH,Retail,FP,FH,Taiwan,APAC,Taiwan,0399,Taipei,218.9000,C,FH,1376518-001,UA ISO-CHILL LASER HEAT SS,Iso Chill Run,1376518-001-XL,1376518,Apparel,Mens,Running,Tops,Short sleeve,Fitted,1,,1,912.00000,,1046.00000,SS24,499.000,,Inline
2025-03-01,2025,202503,202547,DSFH_TWN_1014,Kaohsiung Nanzi FH,Retail,FP,FH,Taiwan,APAC,Taiwan,1014,Kaohsiung,755.5000,C,FH,1386316-100,Unisex UA TC 6pk Low Cut,,1386316-100-MD,1386316,Accessories,Adult Unisex,Training,Socks,Low Socks,Regular,4,,,2117.00000,,,SS25,199.000,,Inline
2025-03-01,2025,202503,202547,DSFH_TWN_0205,Kaohsiung Dashu E-DA FH,Retail,FP,FH,Taiwan,APAC,Taiwan,0205,Kaohsiung,127.9000,C,FH,1369886-100,UA SPORTSTYLE LOGO TANK,Others,1369886-100-XL,1369886,Apparel,Womens,Sportstyle,Tops,Sleeveless Graphics,Loose,1,,,359.00000,,,SS22,199.000,,Inline
