date_code,year_id,month_id,week_id,store_code,store_name,customer_name,channel,store_type,country,region,province,short_name,city,area,cluster,sub_channel,material,product_name,key_items,sku,style,division,gender,enduse,silhouette,sub_silhouette,fit_type,qty,lw_qty,lm_qty,amt,lw_amt,lm_amt,season_code,msrp,key_stories,product_line
2025-03-03,2025,202503,202548,UAFH_CHN_1899,"Shenzhen Longhua No.8 FH ",Retail,O&O,FH,Mainland,South,Guangdong,SHLH88,Shenzhen,344.0000,,FH,3026117-001,UA Velociti 3-BLK,VELOCITI,3026117-001-8.5,3026117,Footwear,Mens,Running,Performance Sneakers,Technical Performance,Regular,1,,,649.40000,,,SS24,1099.000,,Inline
2025-03-03,2025,202503,202548,150000041,EC-TMALL,EC,EC,EC-CN,Mainland,,,EC-TMALL,,0.0000,,MarketPlace,1386424-348,UA Crossback Low Bra,,1386424-348-MD,1386424,Apparel,Womens,Training,Bras,Sport Bras,Compression,10,,,1860.00000,,,SS25,299.000,,Inline
2025-03-03,2025,202503,202548,UAFH_CHN_2237,Jinan Capital Outlets,Retail,O&O,FH,Mainland,North,Shandong,2237,Jinan,298.0000,,FH,1386372-001,Unisex UA TC 3pk Qtr,,1386372-001-LG,1386372,Accessories,Adult Unisex,Training,Socks,Mid Socks,Regular,1,,,77.40000,,,SS25,129.000,,Inline
2025-03-03,2025,202503,202548,UAFH_CHN_2607,Taiyuan Tianmei Shanshan Outlets,Retail,O&O,FH,Mainland,North,Shan'xi,2607,Taiyuan,434.0000,,FH,1370986-001,UA UNSTOPPABLE CROP PANT,Unstoppable Bottoms,1370986-001-LG,1370986,Apparel,Mens,Training,Bottoms,Pants,Fitted,1,,,424.91000,,,FW24,899.000,,Inline
2025-03-03,2025,202503,202548,150000041,EC-TMALL,EC,EC,EC-CN,Mainland,,,EC-TMALL,,0.0000,,MarketPlace,1379349-100,UA Launch Pro Half Zip,Qualifier,1379349-100-SM,1379349,Apparel,Womens,Running,Tops,Long-Sleeves,Fitted,0,,,0.00000,,,SS25,599.000,,Inline
2025-03-03,2025,202503,202548,DSBH_CHN_0666R,Changchun Ouya Commercial Capi,HNTG,FP,BH,Mainland,North,Jilin,0666,Changchun,330.0000,A,BH,1383033-001,UA Unstoppable Vented Taper,Unstoppable Woven,1383033-001-XL,1383033,Apparel,Mens,Sportstyle,Bottoms,Pants,Loose,1,,,869.00000,,,SS25,899.000,,Inline
2025-03-03,2025,202503,202548,DSBH_CHN_2851,Chengdu Gaoxin Ito Yokado DS BHCC EVO,CQ-BLUE RIDGE,FP,BH,Mainland,West,Sichuan,2851,Chengdu,115.0000,C,BH,1384288-001,UA MVP Services SS,Baseline,1384288-001-XL,1384288,Apparel,Mens,Basketball,Tops,Short-Sleeve Graphics,Loose,1,,,49.00000,,,SS24,249.000,,Inline
2025-03-03,2025,202503,202548,586764,EC-TMALL Outlet,EC,EC,EC-CN,Mainland,,,EC-TMALL Outlet,,0.0000,,MarketPlace,1379043-465,UA Rush Vent SS CAP,Rush HG,1379043-465-MD,1379043,Apparel,Womens,Training,Tops,Short-Sleeves,Fitted,3,,,604.23000,,,SS24,499.000,,MFO
2025-03-03,2025,202503,202548,UAFH_CHN_0286RRR,Beijing Changping Badaling Outlets,Retail,O&O,FH,Mainland,North,Beijing,0286,Beijing,297.0000,OL,FH,3026117-001,UA Velociti 3-BLK,VELOCITI,3026117-001-8.5,3026117,Footwear,Mens,Running,Performance Sneakers,Technical Performance,Regular,1,,,659.40000,,,SS24,1099.000,,Inline
2025-03-03,2025,202503,202548,DSBH_CHN_1673,Haikou Friend Sunny City SM,HNTG,FP,BH,Mainland,North,Hainan,1673,Haikou,134.0000,C,BH,1379282-001,UA Vanish Elite Seamless LS-3XL,,1379282-001-XL,1379282,Apparel,Mens,Training,Tops,Long-Sleeves,Fitted,1,,,591.00000,,,SS25,599.000,,Inline
2025-03-03,2025,202503,202548,UAFH_CHN_0286RRR,Beijing Changping Badaling Outlets,Retail,O&O,FH,Mainland,North,Beijing,0286,Beijing,297.0000,OL,FH,1386557-001,UA Vibe Woven Jogger,Others,1386557-001-XL,1386557,Apparel,Mens,Sportstyle,Bottoms,Pants,Fitted,1,,,354.52000,,,SS25,599.000,,Inline
2025-03-03,2025,202503,202548,UAFH_CHN_1567,Yinchuan Saite Outlet  FH,Retail,O&O,FH,Mainland,North,Ningxia,YCST,Yinchuan,305.0000,,FH,1375435-001,UA Velocity 2.0 1/4 Zip,Others,1375435-001-LG,1375435,Apparel,Mens,Training,Tops,Long-Sleeves,Loose,1,,,209.40000,,,FW23,349.000,Others,MFO
2025-03-03,2025,202503,202548,DSBH_CHN_1901,Tianjin Hexi Dist. Mix City SM BHCC,SH Sparkling,FP,BH,Mainland,East,Tianjin,1901,Tianjin,316.0000,A,BH,3028169-114,UA Infinite Elite 2-25.0,,3028169-114-9,3028169,Footwear,Mens,Running,Performance Sneakers,Technical Performance,Regular,1,,,1299.00000,,,SS25,1299.000,,Inline
2025-03-03,2025,202503,202548,DSBH_CHN_LCSG,Ulee licensing store,Ulee,FP,BH,Mainland,Youth,Zhejiang,LCSG,Hangzhou,0.0000,,BH,251121133-U0027,圆领长袖T恤,,251121133-U0027-YXL,251121133,服装,中性,长袖T恤,长袖T恤,,,1,5,,159.00000,799.45000,,,299.000,,
2025-03-03,2025,202503,202548,DSBH_CHN_1427,Zhengzhou erqi Wanda SM,YY-HN,FP,BH,Mainland,YY,Henan,1427,Zhengzhou,390.0000,A,BH,6005874-279,APAC W Urban OD Windbreaker-STN/BLK-LG,,6005874-279-LG,6005874,Apparel,Womens,Sportstyle,Tops,Long-Sleeves,Loose,1,,,783.00000,,,SS25,799.000,,Regional Development (incl. Dome)
2025-03-03,2025,202503,202548,10000064,CHINA TIKTOK SPORTS,EC,EC,EC-CN,Mainland,,,CHINA TIKTOK SPORTS,,0.0000,,MarketPlace,6003885-001,UA HOVR Phantom 24/7 Storm-BLK,,6003885-001-7.5,6003885,Footwear,Mens,Sportstyle,Performance Sneakers,Visual Cushioning,Regular,-3,,,-2757.00000,,,FW24,1399.000,,Regional Development (incl. Dome)
2025-03-03,2025,202503,202548,DSBH_CHN_LCSG,Ulee licensing store,Ulee,FP,BH,Mainland,Youth,Zhejiang,LCSG,Hangzhou,0.0000,,BH,244121108-U0015,连帽长袖T恤,,244121108-U0015-YM,244121108,服装,中性,长袖T恤,长袖T恤,,,8,0,1,1092.00000,17.00000,111.00000,,399.000,,
2025-03-03,2025,202503,202548,UAFH_CHN_1971,Zhengzhou Wangfujing Outlets FH,Retail,O&O,FH,Mainland,West,Henan,ZZWFJ,Zhengzhou,324.0000,,FH,6007554-203,APAC EF W COOLMESH JKT,,6007554-203-MD,6007554,Apparel,Womens,Training,Tops,Long sleeve,Loose,1,,,389.40000,,,SS25,649.000,,Regional Development (incl. Dome)
2025-03-03,2025,202503,202548,150000041,EC-TMALL,EC,EC,EC-CN,Mainland,,,EC-TMALL,,0.0000,,MarketPlace,3027634-001,CURRY 12 WMDE,SIGNATURE,3027634-001-9/10.5,3027634,Footwear,Adult Unisex,Basketball,Performance Sneakers,Court Performance,Regular,1,,,1299.00000,,,FW24,1299.000,,Inline
2025-03-03,2025,202503,202548,DSBH_CHN_1528,Chongqing Shi Kong Place SM,CQ-BLUE RIDGE,FP,BH,Mainland,West,Chongqing,1528,Chongqing,353.0000,A,BH,1383359-289,UA Run Trail Pant-BRN,Trail Run,1383359-289-XS,1383359,Apparel,Womens,Running,Bottoms,Pants,Loose,1,,,799.00000,,,SS24,999.000,,Inline
2025-03-03,2025,202503,202548,DSBH_CHN_LCSG,Ulee licensing store,Ulee,FP,BH,Mainland,Youth,Zhejiang,LCSG,Hangzhou,0.0000,,BH,242123177-U0145,针织短裤,,242123177-U0145-YM,242123177,服装,男,针织裤,针织短裤,,,3,1,,297.00000,119.00000,,,299.000,,
2025-03-03,2025,202503,202548,UAFH_CHN_1847,"Yangzhou Sasseur FH ",Retail,O&O,FH,Mainland,East_Other,Jiangsu,YZSZC,Yangzhou,308.0000,,FH,1388014-012,UA Sportswear Wvn Jacket-GRY,Others,1388014-012-LG,1388014,Apparel,Mens,Sportstyle,Tops,Long-Sleeves,Loose,1,,,529.40000,,,SS25,899.000,,MFO
2025-03-03,2025,202503,202548,DSBH_CHN_2795,Sanya CDF Mall Phase II SM BHCC EVO,HNTG,FP,BH,Mainland,North,Hainan,2795,Sanya,149.0000,C,BH,6000337-001,UA Ignite Pro 8 SL,,6000337-001-9,6000337,Footwear,Mens,Sportstyle,Sandals,Slides,Regular,1,,,329.00000,,,SS25,329.000,,Inline
2025-03-03,2025,202503,202548,UAFH_CHN_2742,Guangzhou Conghua NO.8 Storage Outlets FH,Retail,O&O,FH,Mainland,South,Guangdong,2742,Guangzhou,300.0000,,FH,3028449-300,UA W Charged Vantage Lux 2-WHT,OTHERS,3028449-300-7,3028449,Footwear,Womens,Sportstyle,Performance Sneakers,Visual Cushioning,Regular,1,,,217.40000,,,SS24,749.000,,Regional Development (incl. Dome)
