date_code,year_id,month_id,week_id,store_code,store_name,customer_name,channel,store_type,country,region,province,short_name,city,area,cluster,sub_channel,material,product_name,key_items,sku,style,division,gender,enduse,silhouette,sub_silhouette,fit_type,qty,lw_qty,lm_qty,amt,lw_amt,lm_amt,season_code,msrp,key_stories,product_line
2025-02-12,2025,202502,202545,7888,EC-JD,EC,EC,EC-CN,Mainland,,,EC-JD,,0.0000,,MarketPlace,1382942-101,UA Essential Nv Mid Crew 3pk-WHT/MGA/BLK-MD,Others,1382942-101-MD,1382942,Accessories,Womens,Training,Socks,High Socks,Regular,1,,,99.00000,,,FW24,149.000,,Inline
2025-02-12,2025,202502,202545,UAFH_CHN_1977,Hohhot Saite OL,Retail,O&O,FH,Mainland,North,Neimenggu,1977,Hohhot,251.0000,,FH,1321443-005,FOREFRONT RAIN JKT-GRY,,1321443-005-LG,1321443,Apparel,Womens,Sportstyle,Outerwear,Jackets,Fitted,1,,,498.99982,,,SS25,649.000,,MFO
2025-02-12,2025,202502,202545,DSBH_CHN_2595,Shenyang heping Taiyuan Street SF BHCC EVO,YY-SY,FP,BH,Mainland,YY,Liaoning,2595,Shenyang,506.0000,AA,BH,1384406-100,Vanish Seamless Loose SS-WHT,Vanish Seamless,1384406-100-XL,1384406,Apparel,Womens,Training,Tops,Short-Sleeves,Loose,1,,,199.00000,,,FW24,399.000,,Inline
2025-02-12,2025,202502,202545,DSFH_CHN_1850,Hengyang Lujiaxin Shanshan Outlet Plaza,CS YONGLING,FP,FH,Mainland,South,Hunan,1850,Hengyang,372.0000,OL,FH,1380196-001,Pjt Rock HW Terry Pnt-BLK,Project Rock,1380196-001-LG,1380196,Apparel,Womens,Training,Bottoms,Fleece Bottoms,Loose,1,,,492.10000,,,FW23,749.000,Project Rock,Inline
2025-02-12,2025,202502,202545,586764,EC-TMALL Outlet,EC,EC,EC-CN,Mainland,,,EC-TMALL Outlet,,0.0000,,MarketPlace,1373724-001,UA Rush Seamless SS,Rush Seamless,1373724-001-MD,1373724,Apparel,Mens,Training,Tops,Short sleeve,Fitted,2,,,388.19000,,,FW23,549.000,Vanish,Inline
2025-02-12,2025,202502,202545,UAFH_CHN_1386R,Guangzhou Wanguo Plaza Outlet,Retail,O&O,FH,Mainland,South,Guangdong,GZWG,Guangzhou,522.0000,,FH,3026175-101,UA Charged Assert 10,ASSERT,3026175-101-10,3026175,Footwear,Mens,Running,Performance Sneakers,Visual Cushioning,Regular,3,,,1168.20000,,,FW23,649.000,Others,Inline
2025-02-12,2025,202502,202545,DSBH_CHN_0325RR,Shenyang Hepin Mix City SM BHCC Renovation,HARBIN SEGO,FP,BH,Mainland,North,Liaoning,0325,Shenyang,172.0000,B,BH,1376782-100,UA Vanish Elite Short-3XL,,1376782-100-MD,1376782,Apparel,Mens,Training,Bottoms,Shorts,Fitted,1,,,599.00000,,,SS25,599.000,,Inline
2025-02-12,2025,202502,202545,UAFH_CHN_0170RR,BICESTER VILLAGE SUZHOU,Retail,O&O,FH,Mainland,East_Other,Jiangsu,0170,Suzhou,475.0000,,FH,1386557-001,UA Vibe Woven Jogger,Others,1386557-001-XL,1386557,Apparel,Mens,Sportstyle,Bottoms,Pants,Fitted,1,,2,359.40000,,711.89000,SS25,599.000,,Inline
2025-02-12,2025,202502,202545,UAFH_CHN_1386R,Guangzhou Wanguo Plaza Outlet,Retail,O&O,FH,Mainland,South,Guangdong,GZWG,Guangzhou,522.0000,,FH,3026175-101,UA Charged Assert 10,ASSERT,3026175-101-8.5,3026175,Footwear,Mens,Running,Performance Sneakers,Visual Cushioning,Regular,5,,,1947.00000,,,FW23,649.000,Others,Inline
2025-02-12,2025,202502,202545,UAFH_CHN_1437,Beijing Capital Outlet FH,Retail,O&O,FH,Mainland,North,Beijing,1437,Beijing,290.0000,OL,FH,1365632-543,Ua Qualifier Run 2.0 1/2 Zip-LG,,1365632-543-SM,1365632,Apparel,Womens,Running,Tops,Long-Sleeves,Fitted,1,,,354.75000,,,SS25,599.000,,MFO
2025-02-12,2025,202502,202545,DSBH_CHN_0963,Handan Xinshiji DS,HEBEI LICHI,FP,BH,Mainland,North,Hebei,0963,Handan,203.0000,B,BH,1376705-697,W BLITZING37 ADJ-PNK,Others,1376705-697-OSFM,1376705,Accessories,Womens,Sportstyle,Headwear,Caps,One Size Fits Most,1,,,124.00000,,,FW24,249.000,,
