date_code,year_id,month_id,week_id,store_code,store_name,customer_name,channel,store_type,country,region,province,short_name,city,area,cluster,sub_channel,material,product_name,key_items,sku,style,division,gender,enduse,silhouette,sub_silhouette,fit_type,qty,lw_qty,lm_qty,amt,lw_amt,lm_amt,season_code,msrp,key_stories,product_line
2025-02-14,2025,202502,202545,UAFH_CHN_1386R,Guangzhou Wanguo Plaza Outlet,Retail,O&O,FH,Mainland,South,Guangdong,GZWG,Guangzhou,522.0000,,FH,1366203-001,UA PIQUE TRACK PANT,Sportstyle Collection,1366203-001-SM,1366203,Apparel,Mens,Sportstyle,Bottoms,Warmup Bottoms,Fitted,1,1,,134.46000,172.26000,,FW23,449.000,Others,Inline
2025-02-14,2025,202502,202545,UAFH_CHN_1386R,Guangzhou Wanguo Plaza Outlet,Retail,O&O,FH,Mainland,South,Guangdong,GZWG,Guangzhou,522.0000,,FH,1383223-001,Pjt Rck Eagle Grphc SS Crew-BLK,Project Rock,1383223-001-LG,1383223,Apparel,Mens,Training,Tops,Short-Sleeves,Fitted,1,,,188.46000,,,SS24,499.000,,Inline
2025-02-14,2025,202502,202545,150000041,EC-TMALL,EC,EC,EC-CN,Mainland,,,EC-TMALL,,0.0000,,MarketPlace,1389823-016,UA RUN 96 SHORTSLEEVE,,1389823-016-XXL,1389823,Apparel,Mens,Running,Tops,Short-Sleeves,Fitted,1,,,349.00000,,,SS25,349.000,,Inline
2025-02-14,2025,202502,202545,DSBH_CHN_LCSG,Ulee licensing store,Ulee,FP,BH,Mainland,Youth,Zhejiang,LCSG,Hangzhou,0.0000,,BH,242209091-U0015,梭织长裤,,242209091-U0015-YXL,242209091,服装,女,梭织裤,梭织长裤,,,8,8,1,2222.54000,1592.00000,159.00000,,439.000,,
2025-02-14,2025,202502,202545,DSFH_CHN_1468,Shijiazhuang Beiguo Outlet FH,HEBEI LICHI,FP,FH,Mainland,North,Hebei,1468,Shijazhuang,410.0000,OL,FH,3027212-401,UA Fat Tire Venture Pro-BLU,VENTURE,3027212-401-8/9.5,3027212,Footwear,Unisex,Sideline,Performance Sneakers,Visual Cushioning,Regular,1,,,549.00000,,,SS24,1099.000,,Inline
2025-02-14,2025,202502,202545,DSBH_CHN_TMP4,YY-HN Office Store,YY-HN,FP,BH,Mainland,YY,Henan,TMP4,Zhengzhou,0.0000,,BH,3027595-100,UA HOVR Apparition RTRFTR TC,APPARITION,3027595-100-5/6.5,3027595,Footwear,Adult Unisex,Sportstyle,Performance Sneakers,Technical Performance,Regular,-1,,1,-550.00000,,597.00000,SS25,999.000,,Inline
2025-02-14,2025,202502,202545,DSFH_CHN_1916,Hangzhou Lin'an Powerlong Outlet FH,SH Sparkling,FP,FH,Mainland,East,Zhejiang,1916,Hangzhou,299.0000,OL,FH,1383422-035,UA Tour Tips Jacquard Polo,Golf-Tour Tips,1383422-035-MD,1383422,Apparel,Mens,Golf,Tops,Short-Sleeve Polos,Loose,1,,,479.00000,,,SS24,799.000,,Inline
2025-02-14,2025,202502,202545,DSBH_CHN_0346,Zhenjiang Zhongshan East Babai,SH Sparkling,FP,BH,Mainland,East,Jiangsu,0346,Zhenjiang,161.0000,C,BH,1379842-011,Unstoppable Fleece FZ,Unstoppable Fleece,1379842-011-XL,1379842,Apparel,Womens,Sportstyle,Tops,Fleece Tops,Loose,1,,,854.00000,,,SS25,899.000,,
2025-02-14,2025,202502,202545,7888,EC-JD,EC,EC,EC-CN,Mainland,,,EC-JD,,0.0000,,MarketPlace,1384112-543,UA Infinity High Bra,Infinity,1384112-543-XL A-C,1384112,Apparel,Womens,Training,Bras,Sport Bras,Fitted,2,,1,518.00000,,225.22000,SS24,499.000,,Inline
2025-02-14,2025,202502,202545,DSBH_CHN_1613,"Jincheng Cheng Dist. Fengzhan ",SHANXI MAXSPORT,FP,BH,Mainland,North,Shanxi,1613,Jincheng,233.0000,B,BH,1361528-001,M AV BLTZ37 ADJ-BLK,Others,1361528-001-OSFM,1361528,Accessories,Mens,Training,Headwear,Caps,One Size Fits Most,1,,,137.00000,,,SS24,229.000,,MFO
