date_code,year_id,month_id,week_id,store_code,store_name,customer_name,channel,store_type,country,region,province,short_name,city,area,cluster,sub_channel,material,product_name,key_items,sku,style,division,gender,enduse,silhouette,sub_silhouette,fit_type,qty,lw_qty,lm_qty,amt,lw_amt,lm_amt,season_code,msrp,key_stories,product_line
2025-02-12,2025,202502,202545,DSBH_TWN_1159,Taipei Ximending Cheng Du SF,Retail,FP,BH,Taiwan,APAC,Taiwan,1159,Taipei,358.7100,C,BH,1383879-391,"M UA Perf Tech Nov 6in,3XL",,1383879-391-LG,1383879,Apparel,Mens,Underwear,內衣,四角褲,Fitted,2,,,2688.00000,,,FW24,,,Licensed (Non-Uniform)
2025-02-12,2025,202502,202545,TWN_SHOPEE,SHOPEE,,FP,EC-TW,Taiwan,,,SHOPEE,,0.0000,,MarketPlace,3026023-001,UA M Ignite Pro SL,IGNITE,3026023-001-8,3026023,Footwear,Mens,Sportstyle,Sandals,Slides,Regular,1,,,690.00000,,,,329.000,,
2025-02-12,2025,202502,202545,TWN_SHOPEE,SHOPEE,,FP,EC-TW,Taiwan,,,SHOPEE,,0.0000,,MarketPlace,1376955-012,UA Tech Vent Short,Others,1376955-012-MD,1376955,Apparel,Mens,Training,Bottoms,Shorts,Loose,3,,,1458.00000,,,,349.000,,
2025-02-12,2025,202502,202545,DSBH_TWN_0611,New Taipei Panchiao Far Eastern Mega City DS,Retail,FP,BH,Taiwan,APAC,Taiwan,0611,Taipei,113.9000,C,BH,1385837-299,LEGEND DOWN HOODED JACKET,,1385837-299-XL,1385837,Apparel,Mens,Sportstyle,Outerwear,Jackets,Loose,8,,,39890.00000,,,FW24,0.000,,Inline
2025-02-12,2025,202502,202545,DSBH_TWN_1078,Haulien Chungcheng SF,Retail,FP,BH,Taiwan,APAC,Taiwan,1078,Hualien,228.6000,C,BH,1382584-001,UA STREAKER LONG SLEEVE,Others,1382584-001-SM,1382584,Apparel,Mens,Running,Tops,Long-Sleeves,Fitted,1,,,1602.00000,,,SS25,399.000,,Inline
2025-02-12,2025,202502,202545,TWN_SHOPEE,SHOPEE,,FP,EC-TW,Taiwan,,,SHOPEE,,0.0000,,MarketPlace,1382620-011,UA LAUNCH 7'' SHORT-GRY,,1382620-011-LG,1382620,Apparel,Mens,Running,Bottoms,Shorts,Fitted,1,,,690.00000,,,,349.000,,
2025-02-12,2025,202502,202545,TWN_MOMO,MOMO,,FP,EC-TW,Taiwan,,,MOMO,,0.0000,,MarketPlace,1369919-001,UA Favorite WM Leggings,,1369919-001-MD,1369919,Apparel,Womens,Training,Bottoms,Leggings,Fitted,4,,,2516.00000,,,,35.000,,
2025-02-12,2025,202502,202545,DSFH_TWN_0633,Taichung Houli Lihbao FH,Retail,FP,FH,Taiwan,APAC,Taiwan,0633,Taichung,303.6000,C,FH,1359870-504,UA Seamless SS-GRN,Others,1359870-504-LG,1359870,Apparel,Mens,Training,Tops,Short-Sleeves,Fitted,1,,,676.00000,,,FW24,399.000,,MFO
2025-02-12,2025,202502,202545,TWN_SHOPEE,SHOPEE,,FP,EC-TW,Taiwan,,,SHOPEE,,0.0000,,MarketPlace,1379770-410,UA Rival Fleece Pants,Others,1379770-410-LG,1379770,Apparel,Mens,Sportstyle,Bottoms,Fleece Bottoms,Loose,3,1,,2616.00000,872.00000,,,499.000,,
2025-02-12,2025,202502,202545,DSBH_TWN_0607,Kaohsiung Zuoying Yucheng SF,Retail,FP,BH,Taiwan,APAC,Taiwan,0607,Kaohsiung,297.6000,C,BH,1383878-001,M UA Perf Tech 6in,,1383878-001-XS,1383878,Apparel,Mens,Training,Underwear,Underwear Bottoms,Fitted,1,,,1344.00000,,,SS24,399.000,,Licensed (Non-Uniform)
