store_code,store_name,customer_name,channel,store_type,country,region,province,short_name,city,area,cluster,date_code,division,gender,material,product_name,enduse,silhouette,sub_silhouette,fit_type,key_items,key_stories,product_line,stock,intransit,stock_amt,intransit_amt
UABH_CHN_0656R,Wuhan Han Street,Retail,O&O,BH,Mainland,West,Hubei,WHST,Wuhan,890.0000,,2025-02-16,Accessories,Mens,1276990-100,UA PERFORMANCE HEADBAND,Training,Bands,Headbands,One Size Fits All,Others,Others,Inline,7,0,343.0000,0.0000
UAFH_CHN_1082RR,Hefei Sassors Outlets,Retail,O&O,FH,Mainland,East_Other,Anhui,HFOL,Hefei,503.0000,,2025-02-16,Accessories,Unisex,1300213-042,UA Undeniable Duffle 3.0 MD,Training,Bags,Duffels,One Size Fits All,Others,Others,MFO,28,0,11172.0000,0.0000
UAFH_CHN_1467,Changsha You A Outlet FH,Retail,O&O,FH,Mainland,West,Hunan,1467,Changsha,276.0000,OL,2025-02-16,Accessories,Mens,1305036-100,UA Men's Blitzing 3.0 Cap,Sportstyle,Headwear,Caps,Stretch Fit,Others,Others,MFO,6,0,1374.0000,0.0000
DSBH_CHN_0911,Huzhou Zhebei DS,SH Sparkling,FP,BH,Mainland,East,Zhejiang,0911,Huzhou,229.0000,B,2025-02-16,Accessories,Mens,1276990-100,UA PERFORMANCE HEADBAND,Training,Bands,Headbands,One Size Fits All,Others,Others,Inline,18,0,882.0000,0.0000
DSBH_CHN_0676,Datong Parkson DS,SHANXI MAXSPORT,FP,BH,Mainland,North,Shanxi,0676,Datong,195.0000,B,2025-02-16,Apparel,Mens,1300663-002,UA Porter 3-in-1-BLK,Outdoor,Outerwear,Jackets,Loose,0,Others,MFO,-9,0,-15291.0000,0.0000
DSBH_CHN_1248,Taiyuan Wanbolin Dist. Mix Cit,SHANXI MAXSPORT,FP,BH,Mainland,North,Shanxi,1248,Taiyuan,250.0000,B,2025-02-16,Accessories,Mens,1305036-100,UA Men's Blitzing 3.0 Cap,Sportstyle,Headwear,Caps,Stretch Fit,Others,Others,MFO,-19,0,-4351.0000,0.0000
DSBH_CHN_1934,Datong Pingcheng Parkson Central Park BHCC SM,SHANXI MAXSPORT,FP,BH,Mainland,North,Shanxi,1934,Datong,154.0000,B,2025-02-16,Accessories,Mens,1305036-100,UA Men's Blitzing 3.0 Cap,Sportstyle,Headwear,Caps,Stretch Fit,Others,Others,MFO,8,0,1832.0000,0.0000
DSBH_CHN_1951,Beijing Tongzhou Aegean SM BHCC,BJYJYD,FP,BH,Mainland,North,Beijing,1951,Beijing,176.0000,B,2025-02-16,Accessories,Mens,1276990-100,UA PERFORMANCE HEADBAND,Training,Bands,Headbands,One Size Fits All,Others,Others,Inline,4,0,196.0000,0.0000
DSBH_CHN_1692,Lianyungang Haizhong Wuyue SM,SH Sparkling,FP,BH,Mainland,East,Jiangsu,1692,Lianyungang,213.0000,B,2025-02-16,Apparel,Womens,1296868-001,UA CGI Sienna 3-in-1 Jacket-BLK,Outdoor,Outerwear,Jackets,Fitted,0,Others,MFO,-1,0,-1699.0000,0.0000
DSBH_CHN_1706,Suzhou ID park SM,SH Sparkling,FP,BH,Mainland,East,Jiangsu,1706,Suzhou,375.0000,A,2025-02-16,Accessories,Mens,1276990-100,UA PERFORMANCE HEADBAND,Training,Bands,Headbands,One Size Fits All,Others,Others,Inline,-1,0,-49.0000,0.0000
DSBH_CHN_0756,Yiwu Zhixin Mall SM,SH Sparkling,FP,BH,Mainland,East,Zhejiang,0756,Yiwu,250.0000,B,2025-02-16,Apparel,Mens,1304570-001,CG Reactor Run Crewser,Running,Bottoms,Pants,Fitted,No Breaks,,Inline,0,5,0.0000,3995.0000
UAFH_CHN_1862,Beijing Fengtai Huaxiang Outlets FH,Retail,O&O,FH,Mainland,North,Beijing,BJHX,Beijing,272.0000,,2025-02-16,Apparel,Womens,1296868-001,UA CGI Sienna 3-in-1 Jacket-BLK,Outdoor,Outerwear,Jackets,Fitted,0,Others,MFO,55,0,93445.0000,0.0000
